remaining,outs,obc,batting_lead,win_prob,win_sum,n
12,2,100,-3,0.2105,350,1663
12,2,100,-4,0.1358,226,1664
12,2,100,-5,0.1057,172,1628
12,2,100,-6,0.0524,86,1642
12,2,100,-7,0.0428,68,1587
12,2,100,-8,0.0252,40,1588
12,2,100,-9,0.0168,28,1671
12,2,100,-10,0.0099,16,1618
12,2,100,-11,0.0037,6,1632
12,2,100,-12,0.0025,4,1590
12,2,100,-13,0.0018,3,1659
12,2,100,-14,0.0013,2,1591
12,2,100,-15,0.0006,1,1583
12,2,100,-16,0.0,0,1390
12,2,100,-17,0.0,0,1364
12,2,100,-18,0.0,0,1037
12,2,101,18,0.9998,5027,5028
12,2,101,17,0.9996,2603,2604
12,2,101,16,0.9996,2535,2536
12,2,101,15,1.0,2445,2445
12,2,101,14,0.9984,2470,2474
12,2,101,13,0.9988,2465,2468
12,2,101,12,0.9957,2548,2559
12,2,101,11,0.9907,2440,2463
12,2,101,10,0.9876,2237,2265
12,2,101,9,0.9746,2032,2085
12,2,101,8,0.9663,1377,1425
12,2,101,7,0.9401,1366,1453
12,2,101,6,0.9149,1805,1973
12,2,101,5,0.8808,3184,3615
12,2,101,4,0.8363,6329,7568
12,2,101,3,0.7753,12070,15568
12,2,101,2,0.6982,21161,30306
12,2,101,1,0.6039,32899,54477
12,2,101,0,0.4986,47669,95611
12,2,101,-1,0.3892,976,2508
12,2,101,-2,0.2978,756,2539
12,2,101,-3,0.2215,570,2573
12,2,101,-4,0.1589,408,2568
12,2,101,-5,0.1168,298,2551
12,2,101,-6,0.0756,194,2567
12,2,101,-7,0.053,131,2473
12,2,101,-8,0.034,87,2560
12,2,101,-9,0.0246,64,2597
12,2,101,-10,0.012,30,2505
12,2,101,-11,0.0084,21,2511
12,2,101,-12,0.0023,6,2580
12,2,101,-13,0.0028,7,2511
12,2,101,-14,0.0004,1,2391
12,2,101,-15,0.0009,2,2301
12,2,101,-16,0.0009,2,2200
12,2,101,-17,0.0,0,1888
12,2,101,-18,0.0,0,1320
12,2,110,18,1.0,2728,2728
12,2,110,17,1.0,1583,1583
12,2,110,16,1.0,1513,1513
12,2,110,15,0.9994,1591,1592
12,2,110,14,0.9968,1562,1567
12,2,110,13,0.9968,1560,1565
12,2,110,12,0.9968,1582,1587
12,2,110,11,0.9922,1529,1541
12,2,110,10,0.991,1424,1437
12,2,110,9,0.9814,1319,1344
12,2,110,8,0.9682,1277,1319
12,2,110,7,0.9519,771,810
12,2,110,6,0.9068,778,858
12,2,110,5,0.8903,1444,1622
12,2,110,4,0.8471,2782,3284
12,2,110,3,0.7766,5394,6946
12,2,110,2,0.7031,9791,13925
12,2,110,1,0.6099,16478,27016
12,2,110,0,0.509,22116,43451
12,2,110,-1,0.4255,654,1537
12,2,110,-2,0.3132,482,1539
12,2,110,-3,0.2453,392,1598
12,2,110,-4,0.1854,295,1591
12,2,110,-5,0.1054,169,1603
12,2,110,-6,0.0712,114,1601
12,2,110,-7,0.0448,71,1586
12,2,110,-8,0.0336,52,1548
12,2,110,-9,0.0211,34,1610
12,2,110,-10,0.0122,19,1563
12,2,110,-11,0.0069,11,1597
12,2,110,-12,0.0087,14,1604
12,2,110,-13,0.0007,1,1514
12,2,110,-14,0.0025,4,1598
12,2,110,-15,0.002,3,1485
12,2,110,-16,0.0007,1,1357
12,2,110,-17,0.0,0,1243
12,2,110,-18,0.0,0,950
12,2,111,18,1.0,3940,3940
12,2,111,17,1.0,2177,2177
12,2,111,16,1.0,2158,2158
12,2,111,15,0.9991,2163,2165
12,2,111,14,0.9986,2153,2156
12,2,111,13,0.9981,2147,2151
12,2,111,12,0.9958,2140,2149
12,2,111,11,0.9911,2105,2124
12,2,111,10,0.9844,2020,2052
12,2,111,9,0.982,1852,1886
12,2,111,8,0.9684,1470,1518
12,2,111,7,0.9545,819,858
12,2,111,6,0.9359,963,1029
12,2,111,5,0.9001,1829,2032
12,2,111,4,0.8566,3799,4435
12,2,111,3,0.7826,7171,9163
12,2,111,2,0.7148,13128,18367
12,2,111,1,0.6208,22045,35509
12,2,111,0,0.5247,33075,63033
12,2,111,-1,0.4233,905,2138
12,2,111,-2,0.3382,720,2129
12,2,111,-3,0.2662,588,2209
12,2,111,-4,0.1968,437,2221
12,2,111,-5,0.137,302,2205
12,2,111,-6,0.0991,216,2179
12,2,111,-7,0.0592,128,2162
12,2,111,-8,0.0396,85,2146
12,2,111,-9,0.0299,64,2142
12,2,111,-10,0.0232,50,2151
12,2,111,-11,0.0133,29,2177
12,2,111,-12,0.0042,9,2120
12,2,111,-13,0.0019,4,2158
12,2,111,-14,0.0023,5,2145
12,2,111,-15,0.0015,3,2040
12,2,111,-16,0.0005,1,1962
12,2,111,-17,0.0,0,1690
12,2,111,-18,0.0016,2,1229
11,0,000,18,1.0,9217,9217
11,0,000,17,1.0,10290,10290
11,0,000,16,0.9999,11667,11668
11,0,000,15,0.9993,12474,12483
11,0,000,14,0.9991,13181,13193
11,0,000,13,0.999,13209,13222
11,0,000,12,0.9979,13289,13317
11,0,000,11,0.9968,13428,13471
11,0,000,10,0.9925,13309,13409
11,0,000,9,0.9882,13364,13524
11,0,000,8,0.9812,13243,13497
11,0,000,7,0.9684,12969,13392
11,0,000,6,0.9485,12428,13103
11,0,000,5,0.9242,12767,13814
11,0,000,4,0.8823,13904,15758
11,0,000,3,0.8301,17334,20881
11,0,000,2,0.7598,26277,34583
11,0,000,1,0.6703,48053,71689
11,0,000,0,0.5657,778308,1375785
11,0,000,-1,0.4564,143261,313889
11,0,000,-2,0.3524,62159,176386
11,0,000,-3,0.2654,24736,93207
11,0,000,-4,0.1918,8818,45983
11,0,000,-5,0.1336,2974,22253
11,0,000,-6,0.091,1061,11653
11,0,000,-7,0.0587,481,8192
11,0,000,-8,0.0367,341,9283
11,0,000,-9,0.0251,268,10667
11,0,000,-10,0.0151,174,11502
11,0,000,-11,0.0102,132,12973
11,0,000,-12,0.0052,70,13335
11,0,000,-13,0.0031,42,13415
11,0,000,-14,0.0014,19,13404
11,0,000,-15,0.0012,16,13390
11,0,000,-16,0.0009,12,13309
11,0,000,-17,0.0005,6,13097
11,0,000,-18,0.0001,2,25546
11,0,001,18,1.0,3293,3293
11,0,001,17,1.0,3436,3436
11,0,001,16,1.0,3695,3695
11,0,001,15,0.9992,3870,3873
11,0,001,14,0.9998,4078,4079
11,0,001,13,0.999,4047,4051
11,0,001,12,0.9981,4147,4155
11,0,001,11,0.9974,4147,4158
11,0,001,10,0.9926,4010,4040
11,0,001,9,0.9896,4104,4147
11,0,001,8,0.985,4131,4194
11,0,001,7,0.9665,4041,4181
11,0,001,6,0.9527,3806,3995
11,0,001,5,0.9362,3505,3744
11,0,001,4,0.891,3941,4423
11,0,001,3,0.8528,5203,6101
11,0,001,2,0.778,8468,10885
11,0,001,1,0.6964,16461,23637
11,0,001,0,0.5955,211857,355740
11,0,001,-1,0.4933,40170,81424
11,0,001,-2,0.3873,17762,45867
11,0,001,-3,0.2996,7250,24202
11,0,001,-4,0.2254,2687,11920
11,0,001,-5,0.1614,953,5903
11,0,001,-6,0.1082,342,3160
11,0,001,-7,0.0678,158,2330
11,0,001,-8,0.0412,107,2600
11,0,001,-9,0.0347,103,2966
11,0,001,-10,0.0189,69,3648
11,0,001,-11,0.012,48,3997
11,0,001,-12,0.0065,27,4142
11,0,001,-13,0.0047,19,4025
11,0,001,-14,0.0012,5,4139
11,0,001,-15,0.0012,5,4053
11,0,001,-16,0.001,4,4101
11,0,001,-17,0.001,4,4054
11,0,001,-18,0.0001,1,7077
11,0,010,18,1.0,1688,1688
11,0,010,17,1.0,1383,1383
11,0,010,16,1.0,1471,1471
11,0,010,15,1.0,1579,1579
11,0,010,14,1.0,1536,1536
11,0,010,13,1.0,1554,1554
11,0,010,12,0.998,1521,1524
11,0,010,11,0.9955,1557,1564
11,0,010,10,0.9968,1567,1572
11,0,010,9,0.9924,1562,1574
11,0,010,8,0.9853,1541,1564
11,0,010,7,0.9728,1467,1508
11,0,010,6,0.9683,1464,1512
11,0,010,5,0.9346,1015,1086
11,0,010,4,0.896,1301,1452
11,0,010,3,0.8515,2259,2653
11,0,010,2,0.7971,4498,5643
11,0,010,1,0.7191,10040,13961
11,0,010,0,0.624,52663,84395
11,0,010,-1,0.5165,10285,19914
11,0,010,-2,0.4179,4717,11287
11,0,010,-3,0.3135,1870,5965
11,0,010,-4,0.2349,697,2967
11,0,010,-5,0.1675,249,1487
11,0,010,-6,0.1323,118,892
11,0,010,-7,0.0926,65,702
11,0,010,-8,0.0676,89,1316
11,0,010,-9,0.0351,48,1367
11,0,010,-10,0.0215,31,1444
11,0,010,-11,0.0204,33,1620
11,0,010,-12,0.0079,12,1514
11,0,010,-13,0.0057,9,1575
11,0,010,-14,0.0013,2,1564
11,0,010,-15,0.0038,6,1586
11,0,010,-16,0.0013,2,1513
11,0,010,-17,0.0,0,1424
11,0,010,-18,0.0,0,2099
11,0,011,18,1.0,1774,1774
11,0,011,17,1.0,1578,1578
11,0,011,16,1.0,1659,1659
11,0,011,15,0.9994,1668,1669
11,0,011,14,1.0,1768,1768
11,0,011,13,0.9994,1725,1726
11,0,011,12,0.997,1689,1694
11,0,011,11,0.9989,1798,1800
11,0,011,10,0.9932,1761,1773
11,0,011,9,0.9913,1831,1847
11,0,011,8,0.9859,1754,1779
11,0,011,7,0.9697,1731,1785
11,0,011,6,0.963,1664,1728
11,0,011,5,0.9283,1450,1562
11,0,011,4,0.9075,1227,1352
11,0,011,3,0.8825,1915,2170
11,0,011,2,0.8021,3413,4255
11,0,011,1,0.7376,7535,10216
11,0,011,0,0.6424,58378,90871
11,0,011,-1,0.5533,11734,21208
11,0,011,-2,0.4505,5440,12076
11,0,011,-3,0.3477,2208,6351
11,0,011,-4,0.2722,873,3207
11,0,011,-5,0.2182,372,1705
11,0,011,-6,0.1469,140,953
11,0,011,-7,0.0822,62,754
11,0,011,-8,0.0771,107,1388
11,0,011,-9,0.0398,60,1509
11,0,011,-10,0.0396,65,1643
11,0,011,-11,0.0184,32,1735
11,0,011,-12,0.0112,20,1786
11,0,011,-13,0.0078,14,1805
11,0,011,-14,0.0022,4,1792
11,0,011,-15,0.0005,1,1830
11,0,011,-16,0.0017,3,1742
11,0,011,-17,0.0024,4,1675
11,0,011,-18,0.0,0,2422
11,0,100,18,1.0,942,942
11,0,100,17,1.0,745,745
11,0,100,16,1.0,757,757
11,0,100,15,1.0,775,775
11,0,100,14,1.0,803,803
11,0,100,13,0.9962,791,794
11,0,100,12,0.9987,783,784
11,0,100,11,0.9927,821,827
11,0,100,10,0.9961,772,775
11,0,100,9,0.9925,794,800
11,0,100,8,0.9849,782,794
11,0,100,7,0.9832,762,775
11,0,100,6,0.9719,761,783
11,0,100,5,0.9395,792,843
11,0,100,4,0.9224,535,580
11,0,100,3,0.8803,971,1103
11,0,100,2,0.802,2106,2626
11,0,100,1,0.7424,5026,6770
11,0,100,0,0.6437,11479,17833
11,0,100,-1,0.5427,2446,4507
11,0,100,-2,0.4307,1121,2603
11,0,100,-3,0.359,490,1365
11,0,100,-4,0.2623,181,690
11,0,100,-5,0.1646,66,401
11,0,100,-6,0.1282,94,733
11,0,100,-7,0.0901,64,710
11,0,100,-8,0.0448,33,736
11,0,100,-9,0.0266,21,790
11,0,100,-10,0.0317,25,789
11,0,100,-11,0.0136,11,809
11,0,100,-12,0.0152,12,792
11,0,100,-13,0.0051,4,780
11,0,100,-14,0.005,4,804
11,0,100,-15,0.0013,1,793
11,0,100,-16,0.0,0,751
11,0,100,-17,0.0,0,732
11,0,100,-18,0.0,0,884
11,0,101,18,1.0,1497,1497
11,0,101,17,1.0,1073,1073
11,0,101,16,1.0,1112,1112
11,0,101,15,1.0,1142,1142
11,0,101,14,1.0,1089,1089
11,0,101,13,1.0,1146,1146
11,0,101,12,0.9982,1126,1128
11,0,101,11,0.9965,1152,1156
11,0,101,10,0.9948,1140,1146
11,0,101,9,0.9947,1117,1123
11,0,101,8,0.989,1079,1091
11,0,101,7,0.975,1090,1118
11,0,101,6,0.9658,1100,1139
11,0,101,5,0.9421,960,1019
11,0,101,4,0.9161,699,763
11,0,101,3,0.8584,1218,1419
11,0,101,2,0.8302,2919,3516
11,0,101,1,0.7533,6750,8961
11,0,101,0,0.6698,15850,23664
11,0,101,-1,0.5666,3402,6004
11,0,101,-2,0.4728,1608,3401
11,0,101,-3,0.3627,626,1726
11,0,101,-4,0.3279,302,921
11,0,101,-5,0.2175,117,538
11,0,101,-6,0.1577,144,913
11,0,101,-7,0.111,104,937
11,0,101,-8,0.0769,82,1067
11,0,101,-9,0.05,52,1041
11,0,101,-10,0.0309,34,1100
11,0,101,-11,0.0244,29,1189
11,0,101,-12,0.0089,10,1121
11,0,101,-13,0.0051,6,1175
11,0,101,-14,0.0053,6,1136
11,0,101,-15,0.0036,4,1110
11,0,101,-16,0.0009,1,1106
11,0,101,-17,0.001,1,1037
11,0,101,-18,0.0,0,1125
11,0,110,18,1.0,1272,1272
11,0,110,17,1.0,873,873
11,0,110,16,1.0,890,890
11,0,110,15,1.0,916,916
11,0,110,14,0.999,957,958
11,0,110,13,1.0,920,920
11,0,110,12,1.0,946,946
11,0,110,11,0.9959,964,968
11,0,110,10,0.9968,928,931
11,0,110,9,0.9969,973,976
11,0,110,8,0.9912,899,907
11,0,110,7,0.9792,894,913
11,0,110,6,0.9658,846,876
11,0,110,5,0.9518,868,912
11,0,110,4,0.9161,557,608
11,0,110,3,0.9022,1116,1237
11,0,110,2,0.849,2525,2974
11,0,110,1,0.7872,5899,7494
11,0,110,0,0.6954,14040,20191
11,0,110,-1,0.6099,3129,5130
11,0,110,-2,0.4891,1415,2893
11,0,110,-3,0.3968,604,1522
11,0,110,-4,0.2954,226,765
11,0,110,-5,0.2082,102,490
11,0,110,-6,0.1843,148,803
11,0,110,-7,0.1055,88,834
11,0,110,-8,0.0838,71,847
11,0,110,-9,0.0631,54,856
11,0,110,-10,0.0287,26,906
11,0,110,-11,0.0317,29,916
11,0,110,-12,0.0124,12,971
11,0,110,-13,0.0117,11,937
11,0,110,-14,0.0032,3,928
11,0,110,-15,0.0043,4,926
11,0,110,-16,0.0021,2,941
11,0,110,-17,0.0,0,820
11,0,110,-18,0.0,0,949
11,0,111,18,1.0,1951,1951
11,0,111,17,1.0,1396,1396
11,0,111,16,1.0,1406,1406
11,0,111,15,1.0,1412,1412
11,0,111,14,1.0,1476,1476
11,0,111,13,1.0,1428,1428
11,0,111,12,0.9993,1423,1424
11,0,111,11,0.9979,1439,1442
11,0,111,10,0.9922,1406,1417
11,0,111,9,0.9937,1409,1418
11,0,111,8,0.987,1437,1456
11,0,111,7,0.975,1406,1442
11,0,111,6,0.9757,1324,1357
11,0,111,5,0.9547,1160,1215
11,0,111,4,0.9301,759,816
11,0,111,3,0.8982,1544,1719
11,0,111,2,0.8442,3364,3985
11,0,111,1,0.7907,7923,10020
11,0,111,0,0.7152,19028,26605
11,0,111,-1,0.6353,4351,6849
11,0,111,-2,0.5352,2046,3823
11,0,111,-3,0.4392,881,2006
11,0,111,-4,0.3416,370,1083
11,0,111,-5,0.2833,185,653
11,0,111,-6,0.1958,120,613
11,0,111,-7,0.1377,154,1118
11,0,111,-8,0.0932,120,1288
11,0,111,-9,0.0595,80,1345
11,0,111,-10,0.0352,50,1419
11,0,111,-11,0.0301,41,1364
11,0,111,-12,0.0194,28,1440
11,0,111,-13,0.0147,21,1432
11,0,111,-14,0.0069,10,1446
11,0,111,-15,0.0028,4,1433
11,0,111,-16,0.0029,4,1381
11,0,111,-17,0.0015,2,1303
11,0,111,-18,0.0,0,1331
11,1,000,18,1.0,10215,10215
11,1,000,17,1.0,8184,8184
11,1,000,16,0.9998,9113,9115
11,1,000,15,0.9993,9685,9692
11,1,000,14,0.9989,10156,10167
11,1,000,13,0.9988,10170,10182
11,1,000,12,0.9979,10230,10252
11,1,000,11,0.9973,10241,10269
11,1,000,10,0.9914,10254,10343
11,1,000,9,0.988,10078,10200
11,1,000,8,0.9793,9442,9642
11,1,000,7,0.968,9567,9883
11,1,000,6,0.9444,9868,10449
11,1,000,5,0.9175,11523,12559
11,1,000,4,0.8756,15437,17631
11,1,000,3,0.8154,23165,28410
11,1,000,2,0.7444,37791,50767
11,1,000,1,0.6479,58058,89611
11,1,000,0,0.54,475460,880552
11,1,000,-1,0.4268,87576,205176
11,1,000,-2,0.3236,37100,114639
11,1,000,-3,0.2394,14524,60660
11,1,000,-4,0.1675,5071,30283
11,1,000,-5,0.1161,1752,15086
11,1,000,-6,0.0773,646,8354
11,1,000,-7,0.0511,319,6241
11,1,000,-8,0.0287,201,7015
11,1,000,-9,0.0198,156,7860
11,1,000,-10,0.0117,100,8566
11,1,000,-11,0.0073,72,9925
11,1,000,-12,0.0036,37,10279
11,1,000,-13,0.0026,27,10334
11,1,000,-14,0.0013,13,10147
11,1,000,-15,0.001,10,10060
11,1,000,-16,0.0007,7,9658
11,1,000,-17,0.0002,2,9337
11,1,000,-18,0.0001,1,17181
11,1,001,18,1.0,5744,5744
11,1,001,17,1.0,4592,4592
11,1,001,16,0.9998,4987,4988
11,1,001,15,0.9994,5210,5213
11,1,001,14,0.9993,5502,5506
11,1,001,13,0.9991,5557,5562
11,1,001,12,0.9984,5547,5556
11,1,001,11,0.9979,5633,5645
11,1,001,10,0.9937,5490,5525
11,1,001,9,0.9893,5467,5526
11,1,001,8,0.9824,5248,5342
11,1,001,7,0.971,4654,4793
11,1,001,6,0.9505,4668,4911
11,1,001,5,0.927,5228,5640
11,1,001,4,0.8844,6763,7647
11,1,001,3,0.8324,10363,12449
11,1,001,2,0.7579,17410,22970
11,1,001,1,0.6663,29181,43796
11,1,001,0,0.5633,223136,396113
11,1,001,-1,0.4569,42353,92698
11,1,001,-2,0.3493,18160,51997
11,1,001,-3,0.2653,7234,27270
11,1,001,-4,0.1846,2467,13363
11,1,001,-5,0.1287,891,6924
11,1,001,-6,0.0872,346,3970
11,1,001,-7,0.0711,218,3065
11,1,001,-8,0.0307,104,3391
11,1,001,-9,0.0251,95,3790
11,1,001,-10,0.0128,63,4919
11,1,001,-11,0.0083,45,5390
11,1,001,-12,0.0043,24,5533
11,1,001,-13,0.0031,17,5479
11,1,001,-14,0.002,11,5488
11,1,001,-15,0.0019,10,5304
11,1,001,-16,0.0004,2,5226
11,1,001,-17,0.0002,1,5019
11,1,001,-18,0.0002,2,8229
11,1,010,18,1.0,3505,3505
11,1,010,17,1.0,2333,2333
11,1,010,16,1.0,2490,2490
11,1,010,15,0.9992,2542,2544
11,1,010,14,0.9992,2636,2638
11,1,010,13,0.9996,2588,2589
11,1,010,12,0.9976,2535,2541
11,1,010,11,0.9959,2660,2671
11,1,010,10,0.99,2487,2512
11,1,010,9,0.9897,2490,2516
11,1,010,8,0.9809,2470,2518
11,1,010,7,0.9682,2434,2514
11,1,010,6,0.9583,1975,2061
11,1,010,5,0.9279,2059,2219
11,1,010,4,0.8816,3254,3691
11,1,010,3,0.834,5679,6809
11,1,010,2,0.7736,10727,13866
11,1,010,1,0.6836,19101,27940
11,1,010,0,0.5829,64580,110796
11,1,010,-1,0.4732,12894,27248
11,1,010,-2,0.3713,5631,15165
11,1,010,-3,0.2762,2241,8114
11,1,010,-4,0.1973,798,4045
11,1,010,-5,0.1352,298,2204
11,1,010,-6,0.1008,145,1438
11,1,010,-7,0.0705,94,1333
11,1,010,-8,0.0426,94,2205
11,1,010,-9,0.0277,66,2380
11,1,010,-10,0.016,40,2493
11,1,010,-11,0.0147,39,2660
11,1,010,-12,0.0078,20,2557
11,1,010,-13,0.0028,7,2536
11,1,010,-14,0.0012,3,2596
11,1,010,-15,0.002,5,2526
11,1,010,-16,0.0012,3,2444
11,1,010,-17,0.0,0,2305
11,1,010,-18,0.0,0,2992
11,1,011,18,1.0,3820,3820
11,1,011,17,1.0,2742,2742
11,1,011,16,1.0,2939,2939
11,1,011,15,0.9997,3035,3036
11,1,011,14,0.999,3150,3153
11,1,011,13,0.9993,3041,3043
11,1,011,12,0.9974,3115,3123
11,1,011,11,0.9987,3123,3127
11,1,011,10,0.9949,3152,3168
11,1,011,9,0.9909,3035,3063
11,1,011,8,0.9856,3012,3056
11,1,011,7,0.9779,2790,2853
11,1,011,6,0.9563,2190,2290
11,1,011,5,0.9284,2397,2582
11,1,011,4,0.8965,3033,3383
11,1,011,3,0.8516,5148,6045
11,1,011,2,0.7823,9368,11975
11,1,011,1,0.7016,17848,25439
11,1,011,0,0.5979,83493,139639
11,1,011,-1,0.4988,16557,33191
11,1,011,-2,0.3916,7296,18632
11,1,011,-3,0.3001,2961,9868
11,1,011,-4,0.2236,1099,4914
11,1,011,-5,0.1597,421,2637
11,1,011,-6,0.0987,173,1752
11,1,011,-7,0.0801,127,1586
11,1,011,-8,0.0484,94,1943
11,1,011,-9,0.0326,84,2574
11,1,011,-10,0.0219,64,2922
11,1,011,-11,0.0122,38,3112
11,1,011,-12,0.0051,16,3125
11,1,011,-13,0.0046,14,3059
11,1,011,-14,0.0029,9,3135
11,1,011,-15,0.0016,5,3068
11,1,011,-16,0.0003,1,2941
11,1,011,-17,0.0004,1,2827
11,1,011,-18,0.0005,2,3699
11,1,100,18,1.0,2021,2021
11,1,100,17,1.0,1374,1374
11,1,100,16,1.0,1400,1400
11,1,100,15,1.0,1474,1474
11,1,100,14,0.9993,1387,1388
11,1,100,13,0.9958,1426,1432
11,1,100,12,0.9986,1477,1479
11,1,100,11,0.9945,1455,1463
11,1,100,10,0.9965,1439,1444
11,1,100,9,0.9944,1424,1432
11,1,100,8,0.9807,1371,1398
11,1,100,7,0.9742,1322,1357
11,1,100,6,0.9709,901,928
11,1,100,5,0.9391,1095,1166
11,1,100,4,0.9205,1517,1648
11,1,100,3,0.8508,2875,3379
11,1,100,2,0.7959,5515,6929
11,1,100,1,0.7069,10430,14755
11,1,100,0,0.6098,17156,28136
11,1,100,-1,0.4871,3742,7682
11,1,100,-2,0.3885,1648,4242
11,1,100,-3,0.2972,652,2194
11,1,100,-4,0.2192,251,1145
11,1,100,-5,0.1526,107,701
11,1,100,-6,0.1019,81,795
11,1,100,-7,0.0643,78,1213
11,1,100,-8,0.0416,55,1321
11,1,100,-9,0.037,51,1379
11,1,100,-10,0.0216,31,1435
11,1,100,-11,0.007,10,1422
11,1,100,-12,0.0096,14,1455
11,1,100,-13,0.0034,5,1469
11,1,100,-14,0.0007,1,1417
11,1,100,-15,0.0021,3,1435
11,1,100,-16,0.0,0,1352
11,1,100,-17,0.0,0,1226
11,1,100,-18,0.0,0,1409
11,1,101,18,1.0,3255,3255
11,1,101,17,1.0,2039,2039
11,1,101,16,1.0,2140,2140
11,1,101,15,0.9995,2144,2145
11,1,101,14,0.9986,2141,2144
11,1,101,13,0.9986,2124,2127
11,1,101,12,0.9991,2153,2155
11,1,101,11,0.9963,2179,2187
11,1,101,10,0.9967,2109,2116
11,1,101,9,0.993,2139,2154
11,1,101,8,0.9853,2005,2035
11,1,101,7,0.9748,1933,1983
11,1,101,6,0.9676,1342,1387
11,1,101,5,0.9264,1486,1604
11,1,101,4,0.9014,2030,2252
11,1,101,3,0.861,3958,4597
11,1,101,2,0.7899,7691,9737
11,1,101,1,0.7171,14695,20491
11,1,101,0,0.6211,28038,45143
11,1,101,-1,0.5197,6227,11981
11,1,101,-2,0.4214,2868,6806
11,1,101,-3,0.3115,1066,3422
11,1,101,-4,0.2368,421,1778
11,1,101,-5,0.1709,197,1153
11,1,101,-6,0.1212,142,1172
11,1,101,-7,0.0789,132,1672
11,1,101,-8,0.0596,113,1897
11,1,101,-9,0.0347,69,1987
11,1,101,-10,0.0288,60,2080
11,1,101,-11,0.0125,26,2080
11,1,101,-12,0.0079,17,2146
11,1,101,-13,0.006,13,2181
11,1,101,-14,0.0033,7,2121
11,1,101,-15,0.0024,5,2070
11,1,101,-16,0.002,4,1980
11,1,101,-17,0.0006,1,1795
11,1,101,-18,0.0,0,1960
11,1,110,18,1.0,2740,2740
11,1,110,17,1.0,1595,1595
11,1,110,16,1.0,1687,1687
11,1,110,15,0.9994,1692,1693
11,1,110,14,0.9988,1704,1706
11,1,110,13,0.9988,1734,1736
11,1,110,12,0.9983,1742,1745
11,1,110,11,0.996,1745,1752
11,1,110,10,0.9923,1677,1690
11,1,110,9,0.9925,1721,1734
11,1,110,8,0.9853,1608,1632
11,1,110,7,0.9767,1466,1501
11,1,110,6,0.9589,1049,1094
11,1,110,5,0.9417,1211,1286
11,1,110,4,0.9019,1784,1978
11,1,110,3,0.8673,3254,3752
11,1,110,2,0.8158,6584,8071
11,1,110,1,0.733,12857,17540
11,1,110,0,0.6446,22328,34640
11,1,110,-1,0.5406,4976,9204
11,1,110,-2,0.4227,2234,5285
11,1,110,-3,0.352,974,2767
11,1,110,-4,0.2641,365,1382
11,1,110,-5,0.1704,159,933
11,1,110,-6,0.1429,134,938
11,1,110,-7,0.0958,137,1430
11,1,110,-8,0.0634,95,1498
11,1,110,-9,0.0413,66,1600
11,1,110,-10,0.0195,33,1693
11,1,110,-11,0.0208,35,1683
11,1,110,-12,0.0058,10,1724
11,1,110,-13,0.0101,17,1682
11,1,110,-14,0.0029,5,1705
11,1,110,-15,0.0024,4,1696
11,1,110,-16,0.0019,3,1574
11,1,110,-17,0.0,0,1419
11,1,110,-18,0.0,0,1497
11,1,111,18,1.0,4075,4075
11,1,111,17,0.9996,2419,2420
11,1,111,16,0.9996,2520,2521
11,1,111,15,0.9996,2616,2617
11,1,111,14,0.9996,2613,2614
11,1,111,13,1.0,2615,2615
11,1,111,12,0.9985,2577,2581
11,1,111,11,0.9969,2589,2597
11,1,111,10,0.9931,2600,2618
11,1,111,9,0.9919,2563,2584
11,1,111,8,0.9862,2437,2471
11,1,111,7,0.9735,2200,2260
11,1,111,6,0.974,1533,1574
11,1,111,5,0.9398,1716,1826
11,1,111,4,0.9165,2383,2600
11,1,111,3,0.878,4520,5148
11,1,111,2,0.8162,9066,11107
11,1,111,1,0.7443,17871,24011
11,1,111,0,0.6532,32955,50452
11,1,111,-1,0.5628,7554,13423
11,1,111,-2,0.4607,3489,7573
11,1,111,-3,0.3666,1430,3901
11,1,111,-4,0.2885,596,2066
11,1,111,-5,0.2183,279,1278
11,1,111,-6,0.1385,165,1191
11,1,111,-7,0.1085,212,1954
11,1,111,-8,0.0729,160,2195
11,1,111,-9,0.053,127,2395
11,1,111,-10,0.0319,81,2540
11,1,111,-11,0.025,64,2565
11,1,111,-12,0.0145,38,2629
11,1,111,-13,0.0088,23,2612
11,1,111,-14,0.0034,9,2624
11,1,111,-15,0.0031,8,2553
11,1,111,-16,0.0016,4,2484
11,1,111,-17,0.0004,1,2240
11,1,111,-18,0.0004,1,2232
11,2,000,18,0.9999,13173,13174
11,2,000,17,1.0,7835,7835
11,2,000,16,0.9999,8460,8461
11,2,000,15,0.9993,8818,8824
11,2,000,14,0.9988,9074,9085
11,2,000,13,0.9985,9062,9076
11,2,000,12,0.9974,9216,9240
11,2,000,11,0.9962,8971,9005
11,2,000,10,0.991,8980,9062
11,2,000,9,0.9867,8253,8364
11,2,000,8,0.9773,8152,8341
11,2,000,7,0.9641,8670,8993
11,2,000,6,0.9411,10309,10954
11,2,000,5,0.9155,13424,14663
11,2,000,4,0.8683,20206,23272
11,2,000,3,0.8053,31137,38664
11,2,000,2,0.7282,46230,63486
11,2,000,1,0.6279,60881,96960
11,2,000,0,0.5174,319064,616644
11,2,000,-1,0.4013,58960,146939
11,2,000,-2,0.3008,24603,81805
11,2,000,-3,0.2184,9495,43482
11,2,000,-4,0.1536,3405,22164
11,2,000,-5,0.1057,1208,11427
11,2,000,-6,0.0648,459,7085
11,2,000,-7,0.0365,207,5664
11,2,000,-8,0.0262,167,6374
