id,player_id,team,gm,name,last_name,discord_id,status,primary_pos,secondary_pos,hand,con,eye,pwr,spd,mov,cmd,vel,awr,discord_nickname,is_rookie,league,season,suffix,first_name,session_added,rookie,s_id
318,,CIN,false,Ronald Eagle V,Eagle,,Active,P,,R,,,,,4,4,2,2,Reagens_Eagle#8473,,MLN,1,V,Ronald,,true,1_1111
319,,CIN,false,Miss Bats,Bats,,Active,P,,L,,,,,5,1,2,4,madelyncr#4615,,MLN,1,,Miss,,true,1_1112
320,,CIN,false,Sam Seaborn,Seaborn,,Active,P,,L,,,,,5,4,2,1,mongster_03#3405,,MLN,1,,Sam,,true,1_1113
321,,CIN,false,Mudflap Ricketts,Ricketts,,Active,3B,UTIL,R,3,3,2,4,,,,,Mudflap Ricketts 3B#5662,,MLN,1,,Mudflap,,true,1_1114
322,,CIN,false,Bom Trady,Trady,,Active,LF,,R,4,2,4,2,,,,,Paddy O’Sullivan/Bom Trady#0381,,MLN,1,,Bom,,true,1_1115
323,,OAK,false,Lee Allen Ripley,Ripley,,Active,P,,L,,,,,3,1,3,5,SubcheckForum#0035,,MLN,1,,Lee Allen,,true,1_1116
324,,SUN,false,Tim Burr,Burr,,Active,P,,R,,,,,3,4,2,3,westsidedog#8980,,MLN,1,,Tim,,true,1_1117
325,,CIN,false,Casey Jones,Jones,,Active,1B,C,R,2,4,5,1,,,,,MentalErection#2766,,MLN,1,,Casey,,true,1_1118
326,,SUN,false,Willie Mays Hayes,Hayes,,Active,2B,UTIL,R,4,2,1,5,,,,,WillieMaysHays#9546,,MLN,1,,Willie Mays,,true,1_1119
327,,KYM,false,Johnny Hopkins,Hopkins,,Active,3B,UTIL,L,5,2,1,4,,,,,BubonicNarwhal#6234,,MLN,1,,Johnny,,true,1_1120
328,,CIN,false,Vandalia Halen,Halen,,Active,3B,UTIL,R,1,5,5,1,,,,,Vandalia Halen#6191,,MLN,1,,Vandalia,,true,1_1121
329,,CIN,false,Finkle Sparkles,Sparkles,,Active,SS,UTIL,R,4,4,2,2,,,,,Einhornfarm#4830,,MLN,1,,Finkle,,true,1_1122
330,,CIN,false,Kurt Anger,Anger,,Active,P,,R,,,,,5,5,1,1,Kurt Anger#7171,,MLN,1,,Kurt,,true,1_1123
331,,FA,false,Alexander Hamilton,Hamilton,,Retired,CF,,L,5,3,1,3,,,,,A.Ham#4965,,MLN,1,,Alexander,,true,1_1124
332,,FA,false,Brigham Young,Young,,Retired,RF,,R,5,3,2,2,,,,,byu#9318,,MLN,1,,Brigham,,true,1_1125
333,,OAK,false,Clipper Charge,Charge,,Active,2B,UTIL,R,3,5,2,2,,,,,ClipDodgeCharge#4098,,MLN,1,,Clipper,,true,1_1126
334,,OAK,false,Reggie Cooke,Cooke,,Active,RF,,R,4,2,1,5,,,,,deghlanj#6615,,MLN,1,,Reggie,,true,1_1127
335,,FA,false,S.A.R Dinka,Dinka,,Free Agent,P,,R,,,,,2,3,2,5,sardinka#6812,,MLN,1,,S.A.R.,,true,1_1128
336,,VAN,false,Grim Carp,Carp,,Active,2B,UTIL,R,3,3,5,1,,,,,enjoyingcarp650#8403,,MLN,1,,Grim,,true,1_1129
337,,SMD,false,Dick Woolridge Jr.,Woolridge,,Active,3B,UTIL,R,3,2,5,2,,,,,boymouse#8448,,MLN,1,Jr.,Dick,,true,1_1130
338,,BFB,false,KC Bats,Bats,,Active,LF,,R,3,3,3,3,,,,,kc3551#3802,,MLN,1,,KC,,true,1_1131
339,,BFB,false,Steel Pipe Simpson,Simpson,,Active,CF,,L,3,3,5,1,,,,,alch233#8995,,MLN,1,,Steel Pipe,,true,1_1132
340,,GHG,false,Hank Murphy,Murphy,,Active,C,CINF,L,1,5,5,1,,,,,Hank Murphy#4997,,MLN,1,,Hank,,true,1_1133
341,,GHG,false,Ornn Mistborn,Mistborn,,Active,2B,UTIL,R,3,2,5,2,,,,,biigdog#3209,,MLN,1,,Ornn,,true,1_1134
342,,GHG,false,Ryan Gastings,Gastings,,Active,3B,UTIL,L,3,3,5,1,,,,,Aspence#3564,,MLN,1,,Ryan,,true,1_1135
343,,GHG,false,Mason Spurs,Spurs,,Active,SS,UTIL,L,3,4,1,4,,,,,SpursyGopher#5047,,MLN,1,,Mason,,true,1_1136
344,,VAN,false,Jimmy Johns,Johns,,Active,CF,,L,5,1,2,4,,,,,EazyKill#8033,,MLN,1,,Jimmy,,true,1_1137
345,,FA,false,James Earl Pwns,Pwns,,Retired,RF,,R,3,2,5,2,,,,,BenderWiggin#8910,,MLN,1,,James Earl,,true,1_1138
346,,FA,false,Douglas McElroy Jr.,McElroy,,Hiatus,P,,L,,,,,4,3,3,2,robfs#3439,,MLN,1,Jr.,Douglas,,true,1_1139
347,,GHG,false,Bartholomew Crumblepuff,Crumblepuff,,Active,P,,L,,,,,1,3,5,3,Zod#3168,,MLN,1,,Bartholomew,,true,1_1140
348,,GHG,false,Geno Scaramucci,Scaramucci,,Active,P,,L,,,,,2,4,3,3,SilkyMango#9987,,MLN,1,,Geno,,true,1_1141
349,,KYM,false,Bo-Horse Jackman,Jackman,,Active,C,CINF,R,4,3,2,3,,,,,Phillyproud21#3174,,MLN,1,,Bo-Horse,,true,1_1142
350,,CIN,false,Viking Fishbird,Fishbird,,Active,2B,UTIL,R,3,3,1,5,,,,,VikingFishBird#8715,,MLN,1,,Viking,,true,1_1143
351,,KYM,false,Jake Wilson,Wilson,,Active,SS,UTIL,R,3,2,3,4,,,,,YellowSkarmory#7549,,MLN,1,,Jake,,true,1_1144
352,,KYM,false,Artie Ziff,Ziff,,Active,P,,R,,,,,5,2,3,2,mennonite_barbie#3089,,MLN,1,,Artie,,true,1_1145
353,,FA,false,Archer Moran,Moran,,Free Agent,C,CINF,R,4,2,5,1,,,,,,,MLN,1,,Archer,,true,1_1146
354,,FA,false,Patrick Doyle,Doyle,,Free Agent,1B,UTIL,R,4,4,1,3,,,,,BaseScoutXI#9824,,MLN,1,,Patrick,,true,1_1147
355,,HMH,false,Freddie Freeballs,Freeballs,,Active,SS,UTIL,L,3,3,5,1,,,,,Tomahawkn10#0111,,MLN,1,,Freddie,,true,1_1148
356,,HMH,false,Garrett Evans,Evans,,Active,RF,,R,3,2,5,2,,,,,legacy3233#2024,,MLN,1,,Garrett,,true,1_1149
357,,HMH,false,Ricky Vaughn,Vaughn,,Active,P,,R,,,,,4,4,1,3,See_You_Laterr#6448,,MLN,1,,Ricky,,true,1_1150
358,,ACP,false,Lance Lummoxx,Lummoxx,,Active,SS,UTIL,R,3,2,4,3,,,,,Lummoxx#2267,,MLN,1,,Lance,,true,1_1151
359,,LPJ,false,Hans Ali,Ali,,Active,P,,R,,,,,3,3,2,4,hanstheman33#3083,,MLN,1,,Hans,,true,1_1152
360,,SUN,false,Larry Longshot,Longshot,,Active,C,COF,R,4,3,4,1,,,,,TrickyTroy2#3950,,MLN,1,,Larry,,true,1_1153
361,,FA,false,Kyle Corbett,Corbett,,Free Agent,1B,UTIL,L,4,2,5,1,,,,,bryceryals42#7256,,MLN,1,,Kyle,,true,1_1154
362,,FA,false,Pretzels Poffenberger II,Poffenberger,,Free Agent,2B,UTIL,R,3,2,5,2,,,,,akick31#6615,,MLN,1,II,Pretzels,,true,1_1155
363,,MAL,false,Thomas Thompson III,Thompson,,Active,3B,UTIL,R,2,1,5,4,,,,,Barnsley#6969,,MLN,1,III,Thomas,,true,1_1156
364,,MAL,false,JP Panik,Panik,,Active,SS,UTIL,L,4,2,4,2,,,,,JP1704#3386,,MLN,1,,JP,,true,1_1157
365,,MAL,false,Master Cashier,Cashier,,Active,LF,,L,5,1,5,1,,,,,MasterCashier#1114,,MLN,1,,Master,,true,1_1158
366,,KYM,false,Clifton Outlaw,Outlaw,,Active,RF,,L,3,2,4,3,,,,,Hanburger#3538,,MLN,1,,Clifton,,true,1_1159
367,,MAL,false,Schluffer Dingus,Dingus,,Active,RF,,L,4,3,1,4,,,,,Xenlos#1147,,MLN,1,,Schluffer,,true,1_1160
368,,OAK,false,Phil Coulson,Coulson,,Active,P,,L,,,,,2,3,3,4,Phicou#8518,,MLN,1,,Phil,,true,1_1161
369,,MAL,false,Nate Lewis,Lewis,,Active,P,,R,,,,,2,4,5,1,Miro#3458,,MLN,1,,Nate,,true,1_1162
370,,OAK,false,Gianni,Gianni,,Active,SS,UTIL,L,4,3,2,3,,,,,Gianni#2114,,MLN,1,,,,true,1_1163
371,,BFB,false,Zin Martinez,Martinez,,Active,C,CINF,R,5,5,1,1,,,,,Wilbur Forrester Wood#1106,,MLN,1,,Zin,,true,1_1164
372,,GHG,false,Dropov Andpicov,Andpicov,,Active,2B,UTIL,R,4,3,2,3,,,,,Shambox#6584,,MLN,1,,Dropov,,true,1_1165
373,,GHG,false,Ecliptic Astrum,Astrum,,Active,3B,UTIL,R,5,1,1,5,,,,,Ecliptic#3662,,MLN,1,,Ecliptic,,true,1_1166
374,,GHG,false,Aych Imtayaz,Imtayaz,,Active,LF,,R,4,5,1,2,,,,,Aych#2738,,MLN,1,,Aych,,true,1_1167
375,,KYM,false,Release T. Kraken,Kraken,,Active,CF,,R,5,1,3,3,,,,,Schuby#1780,,MLN,1,,Release T.,,true,1_1168
376,,HMH,false,Jerome Garcia,Garcia,,Active,2B,C,R,4,2,4,2,,,,,UnironicU2Defender#7767,,MLN,1,,Jerome,,true,1_1169
377,,CIN,false,William Wallace,Wallace,,Active,SS,C,L,3,3,4,2,,,,,William Wallace#6635,,MLN,1,,William,,true,1_1170
378,,FA,false,"Blurt ""Blerns"" Brief",Brief,,Free Agent,3B,UTIL,R,5,4,2,1,,,,,navi#2088,,MLN,1,,Blerns,,true,1_1171
379,,MAL,false,Lefty Schweez,Schweez,,Active,C,CINF,L,4,4,2,2,,,,,Lefty Schweez#2244,,MLN,1,,Lefty,,true,1_1172
380,,LPJ,false,Icna Comit,Comit,,Active,1B,C,L,5,1,4,2,,,,,Almirola FTW#0569,,MLN,1,,Icna,,true,1_1173
381,,MAL,false,Mad Monty,Monty,,Active,RF,,R,5,3,1,3,,,,,Mad_Monty#0578,,MLN,1,,Mad,,true,1_1174
382,,FA,false,Kiwi Scooter Caps III,Scooter Caps,,Free Agent,3B,UTIL,L,3,2,5,2,,,,,aidan331#0090,,MLN,1,III,Kiwi,,true,1_1175
383,,FA,false,Ace Brasco,Brasco,,Retired,P,,L,,,,,3,3,5,1,Ace Brasco#6781,,MLN,1,,Ace,,true,1_1176
384,,FA,false,Classic Vlassic,Vlassic,,Free Agent,RF,,R,5,2,2,3,,,,,,,MLN,1,,Classic,,true,1_1177
385,,SMD,false,William Hatchet,Hatchet,,Active,P,,R,,,,,5,5,1,1,deepfriedsmokeycat69#8190,,MLN,1,,William,,true,1_1178
386,,SUN,false,Casey Kelly,Kelly,,Active,SS,C,L,3,4,4,1,,,,,wisely#3314,,MLN,1,,Casey,,true,1_1179
387,,MAL,false,War Hamster,Hamster,,Active,2B,UTIL,R,5,2,1,4,,,,,Warhamster#9295,,MLN,1,,War,,true,1_1180
388,,GHG,false,Blue Llama,Llama,,Active,2B,UTIL,R,4,3,1,4,,,,,AltBlueLlama44#1572,,MLN,1,,Blue,,true,1_1181
389,,FA,false,Moonlight Graham,Graham,,Retired,RF,,L,5,5,1,1,,,,,farley#2047,,MLN,1,,Moonlight,,true,1_1182
390,,FA,false,Akhbar Reginald Geraldo Hughes,Hughes,,Free Agent,RF,,R,5,1,5,1,,,,,,,MLN,1,,Akhbar,,true,1_1183
391,,VAN,false,Buzz Schwinghammer,Schwinghammer,,Active,SS,C,R,2,2,3,5,,,,,chillkiller#4014,,MLN,1,,Buzz,,true,1_1184
392,,OAK,false,Kid Notcher,Notcher,,Active,2B,UTIL,R,3,4,4,1,,,,,,,MLN,1,,Kid,,true,1_1185
393,,FA,false,Francis Herman Swagger,Swagger,,Free Agent,C,CINF,R,3,4,3,2,,,,,bellysk8er2005#9850,,MLN,1,,Francis,,true,1_1186
394,,CIN,false,Brandon Blade,Blade,,Active,LF,,L,2,3,5,2,,,,,Lattimore_Island#9939,,MLN,1,,Brandon,,true,1_1187
395,,MAL,false,Teddy Ballinger,Ballinger,,Active,P,,L,,,,,4,1,5,2,Teddy#5031,,MLN,1,,Teddy,,true,1_1188
396,,VAN,false,Magic Simmons,Simmons,,Active,P,,L,,,,,4,3,2,1,ethan#4765,,MLN,1,,Magic,,true,1_1189
397,,GHG,false,Robert Paulson,Paulson,,Active,LF,,R,3,3,1,5,,,,,,,MLN,1,,Robert,,true,1_1190
398,,LPJ,false,Morris Deratt,Deratt,,Active,P,,L,,,,,3,4,1,4,debater3301#5782,,MLN,1,,Morris,,true,1_1191
399,,HMH,false,Larry Slack,Slack,,Active,C,COF,R,2,5,3,2,,,,,Stephen F. Austin#0758,,MLN,1,,Larry,,true,1_1192
400,,HMH,false,Solomon Caine,Caine,,Active,CF,,R,3,3,2,4,,,,,President_Dewey#9743,,MLN,1,,Solomon,,true,1_1193
401,,SUN,false,Tony Bigdik,Bigdik,,Active,1B,UTIL,R,3,3,4,2,,,,,amesker#3310,,MLN,1,,Tony,,true,1_1194
402,,GHG,false,Simon Dominic,Dominic,,Active,P,,R,,,,,3,3,5,1,mikel#6532,,MLN,1,,Simon,,true,1_1195
403,,MAL,false,Devin Arianna,Arianna,,Active,1B,UTIL,L,5,5,1,1,,,,,dev#3224,,MLN,1,,Devin,,true,1_1196
404,,VAN,false,Isaiah Harmon,Harmon,,Active,3B,UTIL,L,2,3,2,5,,,,,StripedMaple#0992,,MLN,1,,Isaiah,,true,1_1197
405,,FA,false,Joey McCarty,McCarty,,Free Agent,C,CINF,R,2,5,3,2,,,,,,,MLN,1,,Joey,,true,1_1198
406,,MAL,false,Boof Boog,Boog,,Active,CF,,R,1,5,5,1,,,,,JohnnyTrout#4375,,MLN,1,,Boof,,true,1_1199
407,,FA,false,Michael Voorhees,Voorhees,,Retired,C,CINF,L,5,5,1,1,,,,,BigBatInsomniac#7040,,MLN,1,,Michael,,true,1_1200
408,,ACP,false,Mylo Grams,Grams,,Active,CF,,L,1,1,5,5,,,,,Mylo Grams- Toronto C#9559,,MLN,1,,Mylo,,true,1_1201
409,,CIN,false,Pablo Pabloson,Pabloson,,Active,CF,,R,1,3,4,4,,,,,HorribelSpelling#6152,,MLN,1,,Pablo,,true,1_1202
410,,FA,false,Swing N. Miss,Miss,,Free Agent,CF,,R,4,3,2,3,,,,,havee#3197,,MLN,1,,Swing N.,,true,1_1203
411,,LPJ,false,Syd Kidd,Kidd,,Active,P,,L,,,,,3,4,3,2,Syd#6611,,MLN,1,,Syd,,true,1_1204
412,,HMH,false,Stephen Sondheim,Sondheim,,Active,1B,,R,2,4,1,5,,,,,David.#9999,,MLN,1,,Stephen,,true,1_1205
413,,FA,false,VeeDeeJohnson,Johnson,,Free Agent,2B,UTIL,L,4,1,4,3,,,,,ConstantQuarreling#0175,,MLN,1,,VeeDee,,true,1_1206
414,,FA,false,Johnny Johnson,Johnson,,Free Agent,CF,,R,2,2,3,5,,,,,Sky Master#0303,,MLN,1,,Johnny,,true,1_1207
415,,KYM,false,Dodger Dog,Dog,,Active,CF,,L,5,1,3,3,,,,,GKG1214#5442,,MLN,1,,Dodger,,true,1_1208
416,,BFB,false,Pennis Brinner,Brinner,,Active,LF,,L,2,4,5,1,,,,,sael#7290,,MLN,1,,Pennis,,true,1_1209
417,,MAL,false,Berna Pozo,Pozo,,Active,C,COF,R,2,5,4,1,,,,,Socc#0001,,MLN,1,,Berna,,true,1_1210
418,,MAL,false,Pete Jones,Jones,,Active,P,,L,,,,,5,2,1,4,Holi 🦕#1337,,MLN,1,,Pete,,true,1_1211
419,,SUN,false,Barney Turbo,Turbo,,Active,SS,C,R,3,4,1,4,,,,,Alien Abortion Machine#7864,,MLN,1,,Barney,,true,1_1212
420,,FA,false,Chris P. Bacon,Bacon,,Free Agent,SS,UTIL,R,5,1,3,3,,,,,jlscavni#8426,,MLN,1,,Chris,,true,1_1213
421,,ACP,false,Colby Redding,Redding,,Active,C,CINF,R,3,5,3,1,,,,,the apple#2936,,MLN,1,,Colby,,true,1_1214
422,,BFB,false,Niklas Sheely,Sheely,,Active,1B,UTIL,R,3,3,2,4,,,,,Niklas#3706,,MLN,1,,Niklas,,true,1_1215
423,,VAN,false,Billtopher Gatestopher,Gatestopher,,Active,CF,,R,4,2,2,4,,,,,PriestOfGabe#9241,,MLN,1,,Billtopher,,true,1_1216
424,,VAN,false,Johnny Dickshot,Dickshot,,Active,P,,R,,,,,5,5,1,1,Number1Dork#7344,,MLN,1,,Johnny,,true,1_1217
425,,FA,false,Bofadeez Newtz,Newtz,,Free Agent,C,CINF,L,3,3,5,1,,,,,ethyn4028#1021,,MLN,1,,Bofadeez,,true,1_1218
426,,LPJ,false,Gottlieb Giannopoulos,Giannopoulos,,Active,2B,UTIL,R,4,2,3,3,,,,,Lemon Battery#4879,,MLN,1,,Gottlieb,,true,1_1219
427,,SMD,false,Al Ternate,Ternate,,Active,LF,,R,3,4,1,4,,,,,Official Blu Jays Media Manger#8962,,MLN,1,,Al,,true,1_1220
428,,ACP,false,Mako Bierman,Bierman,,Active,P,,L,,,,,4,2,4,2,Mako_22#4116,,MLN,1,,Mako,,true,1_1221
429,,CIN,false,Justin Martin,Martin,,Active,C,CINF,R,3,4,4,1,,,,,JustinQuan#3795,,MLN,1,,Justin,,true,1_1222
430,,FA,false,Sean Waxman,Waxman,,Free Agent,2B,UTIL,R,5,3,2,2,,,,,waxitaxi#0669,,MLN,1,,Sean,,true,1_1223
431,,SMD,false,Crash Davis,Davis,,Active,C,COF,L,4,4,3,1,,,,,Flying Spaghetti Hitchens#6329,,MLN,2,,Crash,,false,2_1001
432,,SMD,false,Garitek,Garitek,,Active,C,CINF,R,4,4,3,1,,,,,GareDr333#5369,,MLN,2,,,,false,2_1002
433,,FA,false,Buckeye Logan II,Logan,,Free Agent,2B,UTIL,L,4,4,2,2,,,,,Buckeye Logan#4588,,MLN,2,II,Buckeye,,false,2_1003
434,,SMD,false,Smitty Hoppenscotch,Hoppenscotch,,Active,CF,,L,4,2,1,5,,,,,Natsochist#8041,,MLN,2,,Smitty,,false,2_1006
435,,SMD,false,Chris Robin,Robin,,Active,RF,,R,3,3,5,1,,,,,Lesath#2140,,MLN,2,,Chris,,false,2_1007
436,,SMD,false,Atlas Quin,Quin,,Active,P,,L,,,,,5,2,4,1,Pieanator#7542,,MLN,2,,Atlas,,false,2_1008
437,,SMD,false,Madis Mickelson,Mickelson,,Active,P,,L,,,,,4,2,4,2,madis99 - Jays Gm#4415,,MLN,2,,Madis,,false,2_1010
438,,MAL,false,El Duké Nukem,Nukem,,Active,1B,UTIL,R,4,3,4,1,,,,,DukeNukem#4009,,MLN,2,,El Duke,,false,2_1011
439,,SMD,false,SirNose d'Voidoffunk,d'Voidoffunk,,Active,SS,C,R,4,2,1,5,,,,,ghostelephant#6650,,MLN,2,,SirNose,,false,2_1012
440,,SMD,false,Kaylee Stewart,Stewart,,Active,CF,,L,3,2,4,3,,,,,peytonmarie#0013,,MLN,2,,Kaylee,,false,2_1013
441,,HFX,false,Bud Tuggli,Tuggli,,Active,C,CINF,L,3,4,4,1,,,,,c0ldspark#4686,,MLN,2,,Bud,,false,2_1014
442,,FA,false,Leche Galletitas Cigarillas de Culo,de Culo,,Free Agent,1B,UTIL,L,4,3,3,2,,,,,pianoboner44#8464,,MLN,2,,Leche,,false,2_1015
443,,HFX,true,Joe Runzer,Runzer,,Retired,3B,UTIL,R,4,4,3,1,,,,,scumbagjoe11#2267,,MLN,2,,Joe,,false,2_1017
444,,BFB,false,AJ Preller,Preller,,Active,SS,C,L,3,5,1,3,,,,,AJPRELLERAceGM#6672,,MLN,2,,AJ,,false,2_1019
445,,FA,false,Pilate Mornicious,Mornicious,,Retired,LF,,R,5,3,2,2,,,,,zenverak#3823,,MLN,2,,Pilate,,false,2_1020
446,,POR,false,Q Kimbrel,Kimbrel,,Active,P,,L,,,,,5,2,4,1,Q Kimbrel#8842,,MLN,2,,Q,,false,2_1021
447,,GHG,false,Chuck McCluster,McCluster,,Active,RF,,R,3,4,4,1,,,,,snipenberg#7197,,MLN,2,,Chuck,,false,2_1022
448,,SMD,false,Dan Gerzone,Gerzone,,Active,3B,UTIL,R,4,2,4,2,,,,,Dan_Gerzone,,MLN,2,,Dan,,false,2_1023
449,,HFX,false,Jordan Peppers,Peppers,,Active,P,,R,,,,,4,2,2,4,raptor152#0431,,MLN,2,,Jordan,,false,2_1024
450,,LPJ,false,Charlie Yeager,Yeager,,Active,P,,L,,,,,4,3,3,2,EdgarLOLZ#5132,,MLN,2,,Charlie,,false,2_1025
451,,POR,false,Angel Leon,Leon,,Active,P,,R,,,,,3,3,5,1,GK12303#1313,,MLN,2,,Angel,,false,2_1026
452,,MAL,false,Thomas Nova,Nova,,Active,P,,L,,,,,4,4,2,2,Daitryu#7669,,MLN,2,,Thomas,,false,2_1027
453,,POR,false,Haraldo McKenzie,McKenzie,,Active,C,CINF,L,3,4,4,1,,,,,the_cashew#4555,,MLN,2,,Haraldo,,false,2_1028
454,,SUN,false,Lefty Louis,Louis,,Active,1B,UTIL,L,1,5,5,1,,,,,lewislewes#3447,,MLN,2,,Lefty,,false,2_1029
455,,SUN,false,Daz Reference,Reference,,Active,SS,UTIL,R,5,4,1,2,,,,,Obscure_Reference#9129,,MLN,2,,Daz,,false,2_1033
456,,SUN,false,Jack Marnette,Marnette,,Active,LF,,R,5,2,2,3,,,,,jmarnette#1828,,MLN,2,,Jack,,false,2_1034
457,,SUN,false,Pete Wheeler,Wheeler,,Active,CF,,L,2,4,1,5,,,,,mcastagnaro30#2558,,MLN,2,,Pete,,false,2_1035
458,,HFX,false,Spike Suzuki,Suzuki,,Active,RF,,R,3,2,5,2,,,,,xbijin#3776,,MLN,2,,Spike,,false,2_1036
459,,CIN,false,JimBob Cooter,Cooter,,Active,C,COF,L,4,2,4,2,,,,,WowzersMcBrowzers#0688,,MLN,2,,JimBob,,false,2_1038
460,,LPJ,false,Clive Babineaux,Babineaux,,Active,RF,,L,4,2,4,2,,,,,tanay002#5272,,MLN,2,,Clive,,false,2_1039
461,,LPJ,false,Barney Summers,Summers,,Active,C,CINF,L,5,5,1,1,,,,,CougMaster#8822,,MLN,2,,Barney,,false,2_1041
462,,LPJ,false,Dallas Houston,Houston,,Active,1B,C,R,3,3,5,1,,,,,mbless1415#6210,,MLN,2,,Dallas,,false,2_1042
463,,KYM,false,Tyler Palmatier,Palmatier,,Active,1B,UTIL,R,3,3,4,2,,,,,Jagsfootball51#3155,,MLN,2,,Tyler,,false,2_1043
464,,LPJ,false,Rabbi Chase,Chase,,Active,SS,UTIL,L,3,4,4,1,,,,,RabbiChase - The PumpJacker#6828,,MLN,2,,Rabbi,,false,2_1046
465,,FA,false,Ross Fire,Fire,,Retired,SS,UTIL,R,4,2,2,4,,,,,,,MLN,2,,Ross,,false,2_1047
466,,FA,false,Spike McBride,McBride,,Retired,LF,,R,3,2,4,3,,,,,,,MLN,2,,Spike,,false,2_1048
467,,LPJ,false,Superbone Threefinger,Threefinger,,Active,P,,R,,,,,4,4,1,3,23baseball3#3100,,MLN,2,,Superbone,,false,2_1051
468,,HMH,false,Zed Leona,Leona,,Active,C,CINF,R,5,4,2,1,,,,,Sleeper#2045,,MLN,2,,Zed,,false,2_1052
469,,FA,false,Lindsanity,Lindsanity,,Retired,1B,C,R,3,3,4,2,,,,,Phiask0#8137,,MLN,2,,,,false,2_1053
470,,HMH,false,Steve Hofbardozzi Jr.,Hofbardozzi,,Active,3B,UTIL,L,5,4,1,2,,,,,GeneticlyPerfct#0232,,MLN,2,Jr.,Steve,,false,2_1054
471,,HMH,true,Osmosis Jones,Jones,,Active,2B,UTIL,L,4,3,1,4,,,,,AdmiralJones42#6648,,MLN,2,,Osmosis,,false,2_1055
472,,REK,true,Henrik Omega,Omega,,Active,RF,,L,5,1,5,1,,,,,Big Bossuru#1370,,MLN,2,,Henrik,,false,2_1056
473,,SHH,false,Rusty LaRue,LaRue,,Active,LF,,L,4,3,3,2,,,,,RustySports#1435,,MLN,2,,Rusty,,false,2_1057
474,,HMH,false,Herrera O'Doubles,O'Doubles,,Active,CF,,L,5,3,1,3,,,,,amazingcowmilk#9713,,MLN,2,,Herrera,,false,2_1058
475,,FA,false,Jay Bedia,Bedia,,Free Agent,P,,L,,,,,4,3,3,2,jaybedia - P#8429,,MLN,2,,Jay,,false,2_1060
476,,HMH,false,Hudson Hildebrandt,Hildebrandt,,Active,P,,R,,,,,5,1,5,1,Hudson#0002,,MLN,2,,Hudson,,false,2_1061
477,,KYM,false,Alex Yaxley,Yaxley,,Active,C,COF,R,3,4,4,1,,,,,BIGxM1KE#4625,,MLN,2,,Alex,,false,2_1063
478,,KYM,false,Dick Pole,Pole,,Active,1B,UTIL,R,3,3,5,1,,,,,Wblewis45#7778,,MLN,2,,Dick,,false,2_1064
479,,KYM,false,Austin Schwartz,Schwartz,,Active,CF,,L,5,5,1,1,,,,,Cubzlover84#7820,,MLN,2,,Austin,,false,2_1067
480,,KYM,false,Jim Boeheim,Boeheim,,Active,RF,,R,3,2,5,2,,,,,Jim Boeheim#2353,,MLN,2,,Jim,,false,2_1068
481,,KYM,false,Tommy Foxconn,Foxconn,,Active,P,,R,,,,,5,5,1,1,tbird4427#2032,,MLN,2,,Tommy,,false,2_1070
482,,BFB,false,Isaac Saffron,Saffron,,Active,C,CINF,L,5,5,1,1,,,,,izsaf#9638,,MLN,2,,Isaac,,false,2_1071
483,,BFB,false,Red Trapper,Trapper,,Active,1B,UTIL,L,2,4,4,2,,,,,Red Trapper#5937,,MLN,2,,Red,,false,2_1072
484,,BFB,false,Juan Diego De Las Rosas Jr.,De Las Rosas,,Active,2B,UTIL,R,4,3,1,4,,,,,Dancingtree444#4987,,MLN,2,Jr.,Juan Diego,,false,2_1073
485,,HFX,false,Donked McToad,McToad,,Active,LF,,R,2,2,5,3,,,,,donked#9307,,MLN,2,,Donked,,false,2_1074
486,,POR,false,Robin Reynolds,Reynolds,,Active,3B,UTIL,R,3,3,4,2,,,,,Kekar (/u/Kekar29)#3461,,MLN,2,,Robin,,false,2_1075
487,,BFB,false,Fuzzy Dunlop,Dunlop,,Active,3B,UTIL,L,4,3,1,4,,,,,Fuzzy Dunlop#5733,,MLN,2,,Fuzzy,,false,2_1076
488,,BFB,false,Storm Johnson,Johnson,,Active,SS,UTIL,R,4,3,2,3,,,,,Storm Johnson (TB - SS)#8932,,MLN,2,,Storm,,false,2_1077
489,,CIN,false,Lawrence Wiseman,Wiseman,,Active,SS,UTIL,R,3,5,2,2,,,,,Inexite#5043,,MLN,2,,Lawrence,,false,2_1078
490,,SHH,false,Babatunde Oladotun,Oladotun,,Active,P,,R,,,,,4,2,3,3,Babatunde Oladotun#6470,,MLN,2,,Babatunde,,false,2_1079
491,,BFB,false,Ben Williams,Williams,,Active,CF,,R,3,3,2,4,,,,,Kickthepony,,MLN,2,,Ben,,false,2_1080
492,,CIN,false,Basebally McBaseballface Jr.,McBaseballface,,Active,RF,,R,4,2,1,5,,,,,packattack#9827,,MLN,2,Jr.,Basebally,,false,2_1082
493,,BFB,false,Tony Smehrik,Smehrik,,Active,P,,L,,,,,3,5,3,1,liebz#0795,,MLN,2,,Tony,,false,2_1083
494,,REK,false,Willoughby Hoose,Hoose,,Active,P,,L,,,,,4,3,4,1,Woozy_Woozle#3860,,MLN,2,,Willoughby,,false,2_1084
495,,BFB,false,Ed Turner,Turner,,Active,P,,R,,,,,3,4,3,2,Ed Turner [RHP]#5017,,MLN,2,,Ed,,false,2_1085
496,,ACP,false,George Ewell,Ewell,,Active,C,COF,R,4,5,2,1,,,,,emmae#0131,,MLN,2,,George,,false,2_1086
