id,game_id,play_num,game_code,timestamp,umpire,away,home,inning_raw,away_score,home_score,play_type,result,play_code,pitcher_id,catcher_id,pos,batter_id,on_first,on_second,on_third,scored2,scored3,scored4,er1,er2,er3,er4,pitch,swing,throw_num,runner_id,steal_num,pitcher_name,batter_name,catcher_name,runner_name,off_team,def_team,inning,half,obc,outs,diff,is_fp_inn,is_fp_app,league,season,season_type
5099,64,11104018,null,null,null,null,null,null,1,0,Steal,CS,1_5_CS,1110,1210,null,1036,1036,1216,0,0,0,0,null,null,null,null,0,0,781,1036,423,Boaty McBoatface,Spike Suzuki,Berna Pozo,Spike Suzuki,Halifax Highlanders,R'Lyeh Ancients,3,top,011,1,0,false,false,MLN,1,null
5108,64,11104027,null,null,null,null,null,null,3,1,Steal,SB,2_5_SB,1024,1014,null,1180,1180,0,1015,0,0,0,null,null,null,null,0,0,816,1180,830,Jordan Peppers,War Hamster,Bud Tuggli,War Hamster,R'Lyeh Ancients,Halifax Highlanders,3,bottom,101,2,0,false,false,MLN,1,null
5159,65,11105024,null,null,null,null,null,null,2,2,Steal,CS,1_7_CS,1027,1212,null,1087,1087,1096,1090,0,0,0,null,null,null,null,0,0,500,1090,432,Thomas Nova,Foxx Dashington,Barney Turbo,James Pablano,Acadia Peregrines,Sunnydale Slayers,3,top,111,1,0,false,false,MLN,1,null
5298,68,11202005,null,null,null,null,null,null,0,0,Steal,SB,0_1_SB,1178,1001,null,1205,1205,0,0,0,0,0,null,null,null,null,0,0,98,1205,420,William Hatchet,Stephen Sondheim,Belter Longorkia,Stephen Sondheim,Humongous Melonheads,Sopher McDophers,1,bottom,001,0,0,false,false,MLN,1,null
5806,77,20102028,null,null,null,null,null,null,5,2,Steal,CS,0_1_CS,1145,1063,null,1143,1143,0,0,0,0,0,null,null,null,null,0,0,767,1143,317,Artie Ziff,Viking Fishbird,Alex Yaxley,Viking Fishbird,Aruba Sea Serpents,Carolina Reapers,3,bottom,001,0,0,false,false,MLN,2,null
5808,77,20102030,null,null,null,null,null,null,5,2,Steal,SB,1_1_SB,1145,1063,null,1123,1123,0,0,0,0,0,null,null,null,null,0,0,1,1123,801,Artie Ziff,Kurt Anger,Alex Yaxley,Kurt Anger,Aruba Sea Serpents,Carolina Reapers,3,bottom,001,0,0,false,false,MLN,2,null
5340,68,11202047,null,null,null,null,null,null,3,0,Steal,CS,0_1_CS,1178,1001,null,1205,1205,0,0,0,0,0,null,null,null,null,0,0,69,1205,420,William Hatchet,Stephen Sondheim,Belter Longorkia,Stephen Sondheim,Humongous Melonheads,Sopher McDophers,6,bottom,001,0,0,false,false,MLN,1,null
5520,72,11206007,null,null,null,null,null,null,0,0,Steal,AutoSB,1_1_AutoSB,1162,1172,null,1090,1090,0,0,0,0,0,null,null,null,null,0,0,0,1090,0,Nate Lewis,James Pablano,Lefty Schweez,James Pablano,Acadia Peregrines,R'Lyeh Ancients,1,bottom,001,1,0,false,false,MLN,1,null
5552,72,11206039,null,null,null,null,null,null,5,1,Steal,SB,1_1_SB,1162,1172,null,1201,1201,0,0,0,0,0,null,null,null,null,0,0,445,1201,420,Nate Lewis,Mylo Grams,Lefty Schweez,Mylo Grams,Acadia Peregrines,R'Lyeh Ancients,4,bottom,001,1,0,false,false,MLN,1,null
5612,73,11301043,null,null,null,null,null,null,0,2,Steal,CS,2_1_CS,1145,1063,null,1082,1082,0,0,0,0,0,null,null,null,null,0,0,1,1082,500,Artie Ziff,Basebally McBaseballface Jr.,Alex Yaxley,Basebally McBaseballface Jr.,Miami Fuego,Carolina Reapers,5,bottom,001,2,0,false,false,MLN,1,null
5736,76,20101007,null,null,null,null,null,null,1,0,Steal,SB,1_1_SB,1128,1100,null,1082,1082,0,0,0,0,0,null,null,null,null,0,0,120,1082,320,S.A.R Dinka,Basebally McBaseballface Jr.,Antwan Zella,Basebally McBaseballface Jr.,Miami Fuego,Kansas City Kitties,1,bottom,001,1,0,false,false,MLN,2,null
5749,76,20101020,null,null,null,null,null,null,1,3,Steal,SB,0_5_SB,2033,1100,null,1082,1082,1073,1019,0,0,0,null,null,null,null,0,0,582,1082,420,Guillermo Caruthers,Basebally McBaseballface Jr.,Antwan Zella,Basebally McBaseballface Jr.,Miami Fuego,Kansas City Kitties,2,bottom,111,0,0,false,false,MLN,2,null
5789,77,20102011,null,null,null,null,null,null,4,0,Steal,SB,2_1_SB,1145,1063,null,1123,1123,0,0,0,0,0,null,null,null,null,0,0,199,1123,500,Artie Ziff,Kurt Anger,Alex Yaxley,Kurt Anger,Aruba Sea Serpents,Carolina Reapers,1,bottom,001,2,0,false,false,MLN,2,null
5839,78,20103006,null,null,null,null,null,null,0,0,Steal,CS,0_1_CS,1008,1002,null,1205,1205,0,0,0,0,0,null,null,null,null,0,0,55,1205,500,Atlas Quin,Stephen Sondheim,Garitek,Stephen Sondheim,Humongous Melonheads,Sopher McDophers,1,bottom,001,0,0,false,false,MLN,2,null
5841,78,20103008,null,null,null,null,null,null,0,0,Steal,CS,1_1_CS,1008,1002,null,2039,2039,0,0,0,0,0,null,null,null,null,0,0,445,2039,875,Atlas Quin,Niamh Neo,Garitek,Niamh Neo,Humongous Melonheads,Sopher McDophers,1,bottom,001,0,0,false,false,MLN,2,null
5866,78,20103033,null,null,null,null,null,null,0,3,Steal,SB,0_5_SB,1010,1002,null,1193,1193,0,1058,0,0,0,null,null,null,null,0,0,925,1193,777,Madis Mickelson,Solomon Caine,Garitek,Solomon Caine,Humongous Melonheads,Sopher McDophers,4,bottom,101,0,0,false,false,MLN,2,null
84731,1250,111402011,null,null,null,null,null,null,1,1,Steal,CS2,1_5_CS2,11029,9027,null,11042,9036,0,8006,0,0,0,null,null,null,null,0,0,504,9036,1000,Keiko Wolff,Cormac Karona II,Sleeper Sullivan,Goaty McGoatFace,R'Lyeh Ancients,Portland Pioneers,1,bottom,101,1,0,false,false,MLN,11,null
5893,79,20104002,null,null,null,null,null,null,0,0,Steal,CS,0_1_CS,1026,2037,null,2048,2048,0,0,0,0,0,null,null,null,null,0,0,134,2048,505,Angel Leon,Xavier Phoenix,Remi Renaldo,Xavier Phoenix,Reykjavik Valkyries,Portland Pioneers,1,top,001,0,0,false,false,MLN,2,null
84750,1250,111402030,null,null,null,null,null,null,3,1,Steal,SB2,2_1_SB2,11029,9027,null,9030,8006,0,0,0,0,0,null,null,null,null,0,0,851,8006,1,Keiko Wolff,Stu PunDous,Sleeper Sullivan,Gnome Chomsky,R'Lyeh Ancients,Portland Pioneers,3,bottom,001,2,0,false,false,MLN,11,null
5912,79,20104021,null,null,null,null,null,null,0,2,Steal,CS,1_5_CS,1026,2037,null,2048,2048,2028,0,0,0,0,null,null,null,null,0,0,50,2048,495,Angel Leon,Xavier Phoenix,Remi Renaldo,Xavier Phoenix,Reykjavik Valkyries,Portland Pioneers,3,top,011,1,0,false,false,MLN,2,null
5947,80,20105010,null,null,null,null,null,null,1,0,Steal,CS,2_1_CS,1112,1086,null,1212,1035,0,0,0,0,0,null,null,null,null,0,0,286,1035,675,Miss Bats,Barney Turbo,George Ewell,Pete Wheeler,Sunnydale Slayers,Acadia Peregrines,1,bottom,001,2,0,false,false,MLN,2,null
5960,80,20105023,null,null,null,null,null,null,1,0,Steal,SB,2_1_SB,1027,1212,null,1091,1091,0,0,0,0,0,null,null,null,null,0,0,253,1091,150,Thomas Nova,Dougal McGoogol,Barney Turbo,Dougal McGoogol,Acadia Peregrines,Sunnydale Slayers,3,top,001,2,0,false,false,MLN,2,null
6031,81,20106049,null,null,null,null,null,null,4,2,Steal,CS,1_1_CS,2047,2008,null,2052,2052,0,0,0,0,0,null,null,null,null,0,0,71,2052,666,Calvin Huff,Sluddy Gonzalez,Brian Zucchini,Sluddy Gonzalez,R'Lyeh Ancients,Gas House Gorillas,6,top,001,1,0,false,false,MLN,2,null
6135,83,20201041,null,null,null,null,null,null,3,1,Steal,SB,1_1_SB,1085,1071,null,1006,1006,0,0,0,0,0,null,null,null,null,0,0,855,1006,19,Ed Turner,Smitty Hoppenscotch,Isaac Saffron,Smitty Hoppenscotch,Sopher McDophers,Miami Fuego,5,bottom,001,1,0,false,false,MLN,2,null
6137,83,20201043,null,null,null,null,null,null,3,1,Steal,CS,1_4_CS,1085,1071,null,2061,2061,1006,0,0,0,0,null,null,null,null,0,0,779,1006,146,Ed Turner,Dez Perado,Isaac Saffron,Smitty Hoppenscotch,Sopher McDophers,Miami Fuego,5,bottom,011,1,0,false,false,MLN,2,null
6182,84,20202034,null,null,null,null,null,null,4,4,Steal,SB,0_1_SB,1141,2008,null,1168,1168,0,0,0,0,0,null,null,null,null,0,0,726,1168,450,Geno Scaramucci,Release T. Kraken,Brian Zucchini,Release T. Kraken,Carolina Reapers,Gas House Gorillas,4,bottom,001,0,0,false,false,MLN,2,null
6205,85,20203003,null,null,null,null,null,null,0,0,Steal,SB,1_1_SB,2046,1100,null,1058,2039,0,0,0,0,0,null,null,null,null,0,0,11,2039,250,Sam Anger,Herrera O'Doubles,Antwan Zella,Niamh Neo,Humongous Melonheads,Kansas City Kitties,1,top,001,1,0,false,false,MLN,2,null
6220,85,20203018,null,null,null,null,null,null,0,0,Steal,SB,1_1_SB,2046,1100,null,2039,2039,0,0,0,0,0,null,null,null,null,0,0,564,2039,775,Sam Anger,Niamh Neo,Antwan Zella,Niamh Neo,Humongous Melonheads,Kansas City Kitties,3,top,001,1,0,false,false,MLN,2,null
6811,97,20401011,null,null,null,null,null,null,0,0,Steal,CS,1_1_CS,1111,1071,null,2062,2062,0,0,0,0,0,null,null,null,null,0,0,112,2062,640,Ronald Eagle V,Robert Abenduct,Isaac Saffron,Robert Abenduct,R'Lyeh Ancients,Miami Fuego,2,top,001,1,0,false,false,MLN,2,null
6337,87,20205021,null,null,null,null,null,null,0,0,Steal,CS,1_1_CS,1097,1153,null,2012,2012,0,0,0,0,0,null,null,null,null,0,0,333,2012,830,Jameson Poe,Burgess Whitehead,Larry Longshot,Burgess Whitehead,Baldur's Gate Beholders,Sunnydale Slayers,3,bottom,001,1,0,false,false,MLN,2,null
6344,87,20205028,null,null,null,null,null,null,0,1,Steal,CS,0_1_CS,1097,1153,null,1219,1219,0,0,0,0,0,null,null,null,null,0,0,666,1219,32,Jameson Poe,Gottlieb Giannopoulos,Larry Longshot,Gottlieb Giannopoulos,Baldur's Gate Beholders,Sunnydale Slayers,4,bottom,001,0,0,false,false,MLN,2,null
6388,88,20206033,null,null,null,null,null,null,4,5,Steal,CS,1_1_CS,1024,1014,null,1174,1180,0,0,0,0,0,null,null,null,null,0,0,420,1180,115,Jordan Peppers,Mad Monty,Bud Tuggli,War Hamster,R'Lyeh Ancients,Halifax Highlanders,3,bottom,001,0,0,false,false,MLN,2,null
6402,88,20206047,null,null,null,null,null,null,5,7,Steal,CS,1_1_CS,1162,2005,null,2036,2036,0,0,0,0,0,null,null,null,null,0,0,750,2036,220,Nate Lewis,Sandy Collazo,Kiger Wulf,Sandy Collazo,Halifax Highlanders,R'Lyeh Ancients,5,top,001,1,0,false,false,MLN,2,null
6418,89,20207007,null,null,null,null,null,null,0,0,Steal,SB,1_1_SB,1122,2037,null,1090,1090,0,0,0,0,0,null,null,null,null,0,0,911,1090,199,Finkle Sparkles,James Pablano,Remi Renaldo,James Pablano,Acadia Peregrines,Portland Pioneers,1,bottom,001,1,0,false,false,MLN,2,null
6449,89,20207038,null,null,null,null,null,null,0,1,Steal,SB,1_1_SB,1152,2037,null,1091,1091,0,0,0,0,0,null,null,null,null,0,0,210,1091,1,Hans Ali,Dougal McGoogol,Remi Renaldo,Dougal McGoogol,Acadia Peregrines,Portland Pioneers,5,bottom,001,1,0,false,false,MLN,2,null
6570,92,20303028,null,null,null,null,null,null,1,0,Steal,CS,2_1_CS,1024,1014,null,1001,1001,0,0,0,0,0,null,null,null,null,0,0,909,1001,588,Jordan Peppers,Crash Davis,Bud Tuggli,Crash Davis,Sopher McDophers,Halifax Highlanders,4,top,001,2,0,false,false,MLN,2,null
6580,92,20303038,null,null,null,null,null,null,4,0,Steal,CS,2_1_CS,1217,1014,null,1156,1156,0,0,0,0,0,null,null,null,null,0,0,909,1156,312,Yolanda Martinez,Thomas Thompson III,Bud Tuggli,Thomas Thompson III,Sopher McDophers,Halifax Highlanders,5,top,001,2,0,false,false,MLN,2,null
6661,94,20305021,null,null,null,null,null,null,0,0,Steal,SB,2_1_SB,1110,2005,null,1119,1119,0,0,0,0,0,null,null,null,null,0,0,664,1119,345,Boaty McBoatface,Willie Mays Hayes,Kiger Wulf,Willie Mays Hayes,Sunnydale Slayers,R'Lyeh Ancients,3,bottom,001,2,0,false,false,MLN,2,null
6680,94,20305040,null,null,null,null,null,null,0,0,Steal,SB,0_1_SB,1150,1212,null,2032,2032,0,0,0,0,0,null,null,null,null,0,0,555,2032,500,Ricky Vaughn,Kali McSuntas,Barney Turbo,Kali McSuntas,R'Lyeh Ancients,Sunnydale Slayers,6,top,001,0,0,false,false,MLN,2,null
6725,95,20306038,null,null,null,null,null,null,4,1,Steal,CS,1_1_CS,1152,2037,null,1137,1137,0,0,0,0,0,null,null,null,null,0,0,475,1137,888,Hans Ali,Jimmy Johns,Remi Renaldo,Jimmy Johns,Baldur's Gate Beholders,Portland Pioneers,5,top,001,1,0,false,false,MLN,2,null
6747,96,20307002,null,null,null,null,null,null,0,0,Steal,SB,0_1_SB,1141,2008,null,1091,1091,0,0,0,0,0,null,null,null,null,0,0,678,1091,720,Geno Scaramucci,Dougal McGoogol,Brian Zucchini,Dougal McGoogol,Acadia Peregrines,Gas House Gorillas,1,top,001,0,0,false,false,MLN,2,null
6750,96,20307005,null,null,null,null,null,null,1,0,Steal,SB,1_1_SB,1141,2008,null,1090,1090,0,0,0,0,0,null,null,null,null,500,0,323,1090,313,Geno Scaramucci,James Pablano,Brian Zucchini,James Pablano,Acadia Peregrines,Gas House Gorillas,1,top,001,1,500,false,false,MLN,2,null
6756,96,20307011,null,null,null,null,null,null,3,0,Steal,SB,1_1_SB,1112,1086,null,1165,1167,0,0,0,0,0,null,null,null,null,0,0,512,1167,360,Miss Bats,Dropov Andpicov,George Ewell,Aych Imtayaz,Gas House Gorillas,Acadia Peregrines,1,bottom,001,1,0,false,false,MLN,2,null
6771,96,20307026,null,null,null,null,null,null,3,0,Steal,SB,0_1_SB,1112,1086,null,1136,1136,0,0,0,0,0,null,null,null,null,0,0,207,1136,325,Miss Bats,Mason Spurs,George Ewell,Mason Spurs,Gas House Gorillas,Acadia Peregrines,3,bottom,001,0,0,false,false,MLN,2,null
9613,152,21107017,null,null,null,null,null,null,4,0,Steal,CS,2_1_CS,1204,2037,null,1086,1086,0,0,0,0,0,null,null,null,null,0,0,777,1086,352,Syd Kidd,George Ewell,Remi Renaldo,George Ewell,Acadia Peregrines,Portland Pioneers,2,top,001,1,0,false,false,MLN,2,null
9616,152,21107020,null,null,null,null,null,null,4,1,Steal,CS,0_1_CS,1112,1086,null,1075,1075,0,0,0,0,0,null,null,null,null,0,0,91,1075,450,Miss Bats,Robin Reynolds,George Ewell,Robin Reynolds,Portland Pioneers,Acadia Peregrines,2,bottom,001,0,0,false,false,MLN,2,null
4122,45,10803050,null,null,null,null,null,null,5,5,Steal,SB,1_1_SB,1128,1100,null,1143,1143,0,0,0,0,0,null,null,null,null,0,0,213,1143,305,S.A.R Dinka,Viking Fishbird,Antwan Zella,Viking Fishbird,Aruba Sea Serpents,Kansas City Kitties,5,bottom,001,1,0,false,false,MLN,1,null
6942,99,20403036,null,null,null,null,null,null,0,0,Steal,SB,2_2_SB,2045,1052,null,1151,0,1012,0,0,0,0,null,null,null,null,0,0,800,1012,768,Tanner Hendrix,Lance Lummoxx,Zed Leona,SirNose d'Voidoffunk,Sopher McDophers,Aruba Sea Serpents,5,bottom,010,2,0,false,false,MLN,2,null
6943,99,20403037,null,null,null,null,null,null,0,0,Steal,CS,2_3_CS,2045,1052,null,1151,0,0,1012,0,0,0,null,null,null,null,0,0,334,1012,175,Tanner Hendrix,Lance Lummoxx,Zed Leona,SirNose d'Voidoffunk,Sopher McDophers,Aruba Sea Serpents,5,bottom,100,2,0,false,false,MLN,2,null
6967,100,20404017,null,null,null,null,null,null,0,0,Steal,SB,2_1_SB,2049,2051,null,1055,1055,0,0,0,0,0,null,null,null,null,0,0,49,1055,102,Brian MacDonald,Osmosis Jones,Famous Anus,Osmosis Jones,Humongous Melonheads,Reykjavik Valkyries,3,top,001,2,0,false,false,MLN,2,null
7015,101,20405019,null,null,null,null,null,null,2,0,Steal,CS,2_1_CS,1097,1212,null,2037,2037,0,0,0,0,0,null,null,null,null,0,0,1,2037,310,Jameson Poe,Remi Renaldo,Barney Turbo,Remi Renaldo,Portland Pioneers,Sunnydale Slayers,3,top,001,2,0,false,false,MLN,2,null
7037,101,20405041,null,null,null,null,null,null,2,4,Steal,SB,1_1_SB,1026,2037,null,1033,1033,0,0,0,0,0,null,null,null,null,0,0,203,1033,184,Angel Leon,Daz Reference,Remi Renaldo,Daz Reference,Sunnydale Slayers,Portland Pioneers,5,bottom,001,1,0,false,false,MLN,2,null
7046,102,20406003,null,null,null,null,null,null,0,0,Steal,CS,1_1_CS,1051,1210,null,1167,1167,0,0,0,0,0,null,null,null,null,0,0,264,1167,840,Superbone Threefinger,Aych Imtayaz,Berna Pozo,Aych Imtayaz,Gas House Gorillas,Baldur's Gate Beholders,1,top,001,1,0,false,false,MLN,2,null
7064,102,20406021,null,null,null,null,null,null,0,0,Steal,CS,1_1_CS,2047,2008,null,2041,2041,0,0,0,0,0,null,null,null,null,0,0,264,2041,602,Calvin Huff,Soy Guapo,Brian Zucchini,Soy Guapo,Baldur's Gate Beholders,Gas House Gorillas,3,bottom,001,1,0,false,false,MLN,2,null
7078,102,20406035,null,null,null,null,null,null,1,0,Steal,CS,2_1_CS,2070,1210,null,1109,2002,0,0,0,0,0,null,null,null,null,0,0,165,2002,855,Billy Winters,Dominus Nominus,Berna Pozo,Assassin Xekutioner,Gas House Gorillas,Baldur's Gate Beholders,5,top,001,2,0,false,false,MLN,2,null
7096,103,20407008,null,null,null,null,null,null,0,0,Steal,SB,2_1_SB,2056,2068,null,1090,1090,0,0,0,0,0,null,null,null,null,0,0,725,1090,814,Art Vandelay,James Pablano,Raphael Akias,James Pablano,Acadia Peregrines,Halifax Highlanders,1,bottom,001,2,0,false,false,MLN,2,null
7101,103,20407013,null,null,null,null,null,null,0,0,Steal,CS,2_1_CS,1221,1086,null,1036,1036,0,0,0,0,0,null,null,null,null,0,0,195,1036,802,Mako Bierman,Spike Suzuki,George Ewell,Spike Suzuki,Halifax Highlanders,Acadia Peregrines,2,top,001,2,0,false,false,MLN,2,null
7106,103,20407018,null,null,null,null,null,null,0,0,Steal,SB,0_1_SB,1221,1086,null,1074,1074,0,0,0,0,0,null,null,null,null,0,0,406,1074,333,Mako Bierman,Donked McToad,George Ewell,Donked McToad,Halifax Highlanders,Acadia Peregrines,3,top,001,0,0,false,false,MLN,2,null
7114,103,20407026,null,null,null,null,null,null,1,0,Steal,CS,1_1_CS,2056,2068,null,2001,2001,0,0,0,0,0,null,null,null,null,0,0,75,2001,638,Art Vandelay,Jimjon Jonjim,Raphael Akias,Jimjon Jonjim,Acadia Peregrines,Halifax Highlanders,3,bottom,001,1,0,false,false,MLN,2,null
7125,103,20407037,null,null,null,null,null,null,1,0,Steal,CS,2_1_CS,1221,1086,null,2036,2036,0,0,0,0,0,null,null,null,null,0,0,626,2036,100,Mako Bierman,Sandy Collazo,George Ewell,Sandy Collazo,Halifax Highlanders,Acadia Peregrines,5,top,001,2,0,false,false,MLN,2,null
7142,104,20501007,null,null,null,null,null,null,0,0,Steal,SB,0_1_SB,1085,1071,null,1078,1078,0,0,0,0,0,null,null,null,null,0,0,822,1078,788,Ed Turner,Lawrence Wiseman,Isaac Saffron,Lawrence Wiseman,Aruba Sea Serpents,Miami Fuego,1,bottom,001,0,0,false,false,MLN,2,null
7248,106,20503013,null,null,null,null,null,null,0,0,Steal,CS,2_1_CS,1128,1100,null,1156,1156,0,0,0,0,0,null,null,null,null,0,0,370,1156,711,S.A.R Dinka,Thomas Thompson III,Antwan Zella,Thomas Thompson III,Sopher McDophers,Kansas City Kitties,2,top,001,2,0,false,false,MLN,2,null
7277,106,20503042,null,null,null,null,null,null,5,0,Steal,CS,2_1_CS,2046,1100,null,1006,1006,0,0,0,0,0,null,null,null,null,0,0,200,1006,684,Sam Anger,Smitty Hoppenscotch,Antwan Zella,Smitty Hoppenscotch,Sopher McDophers,Kansas City Kitties,5,top,001,2,0,false,false,MLN,2,null
7297,107,20504005,null,null,null,null,null,null,0,0,Steal,SB,0_1_SB,1061,1192,null,1091,1091,0,0,0,0,0,null,null,null,null,0,0,283,1091,500,Hudson Hildebrandt,Dougal McGoogol,Larry Slack,Dougal McGoogol,Acadia Peregrines,Humongous Melonheads,1,bottom,001,0,0,false,false,MLN,2,null
7309,107,20504017,null,null,null,null,null,null,0,1,Steal,CS,1_1_CS,1061,1192,null,2031,2031,0,0,0,0,0,null,null,null,null,0,0,658,2031,994,Hudson Hildebrandt,Joseph Jonah Wright,Larry Slack,Joseph Jonah Wright,Acadia Peregrines,Humongous Melonheads,2,bottom,001,1,0,false,false,MLN,2,null
7333,107,20504041,null,null,null,null,null,null,0,5,Steal,CS,1_5_CS,1061,1192,null,1090,1090,0,1091,0,0,0,null,null,null,null,0,0,572,1090,206,Hudson Hildebrandt,James Pablano,Larry Slack,James Pablano,Acadia Peregrines,Humongous Melonheads,4,bottom,101,1,0,false,false,MLN,2,null
7364,108,20505014,null,null,null,null,null,null,2,1,Steal,CS,1_4_CS,1021,1212,null,1135,1135,2016,0,0,0,0,null,null,null,null,0,0,333,2016,149,Q Kimbrel,Ryan Gastings,Barney Turbo,Super Talent,Gas House Gorillas,Sunnydale Slayers,2,top,011,1,0,false,false,MLN,2,null
7385,108,20505035,null,null,null,null,null,null,3,3,Steal,SB,1_5_SB,1027,1212,null,2042,2042,0,1135,0,0,0,null,null,null,null,0,0,333,2042,128,Thomas Nova,Skrunk Meinhoffer,Barney Turbo,Skrunk Meinhoffer,Gas House Gorillas,Sunnydale Slayers,4,top,101,1,0,false,false,MLN,2,null
7414,109,20506003,null,null,null,null,null,null,0,0,Steal,CS,1_1_CS,1110,2005,null,2041,2041,0,0,0,0,0,null,null,null,null,0,0,138,2041,500,Boaty McBoatface,Soy Guapo,Kiger Wulf,Soy Guapo,Baldur's Gate Beholders,R'Lyeh Ancients,1,top,001,1,0,false,false,MLN,2,null
7449,109,20506038,null,null,null,null,null,null,0,3,Steal,SB,2_1_SB,1110,2005,null,2012,2012,0,0,0,0,0,null,null,null,null,0,0,893,2012,199,Boaty McBoatface,Burgess Whitehead,Kiger Wulf,Burgess Whitehead,Baldur's Gate Beholders,R'Lyeh Ancients,5,top,001,2,0,false,false,MLN,2,null
7531,111,20601021,null,null,null,null,null,null,1,1,Steal,CS,0_5_CS,1083,1071,null,2039,2039,0,2077,0,0,0,null,null,null,null,0,0,733,2039,333,Tony Smehrik,Niamh Neo,Isaac Saffron,Niamh Neo,Humongous Melonheads,Miami Fuego,3,bottom,101,0,0,false,false,MLN,2,null
7561,112,20602011,null,null,null,null,null,null,1,0,Steal,CS,0_1_CS,1008,1002,null,2014,2014,0,0,0,0,0,null,null,null,null,0,0,856,2014,401,Atlas Quin,Shovel Bryant,Garitek,Shovel Bryant,Carolina Reapers,Sopher McDophers,2,top,001,0,0,false,false,MLN,2,null
7615,113,20603021,null,null,null,null,null,null,1,0,Steal,CS,0_1_CS,1097,1212,null,1078,1078,0,0,0,0,0,null,null,null,null,0,0,575,1078,137,Jameson Poe,Lawrence Wiseman,Barney Turbo,Lawrence Wiseman,Aruba Sea Serpents,Sunnydale Slayers,3,bottom,001,0,0,false,false,MLN,2,null
7623,113,20603029,null,null,null,null,null,null,1,1,Steal,CS,2_1_CS,2029,1210,null,1166,1166,0,0,0,0,0,null,null,null,null,0,0,716,1166,381,Louis Whip,Ecliptic Astrum,Berna Pozo,Ecliptic Astrum,Sunnydale Slayers,Aruba Sea Serpents,4,top,001,2,0,false,false,MLN,2,null
7707,115,20605014,null,null,null,null,null,null,1,0,Steal,CS,1_1_CS,1211,1172,null,1075,1075,0,0,0,0,0,null,null,null,null,0,0,227,1075,525,Pete Jones,Robin Reynolds,Lefty Schweez,Robin Reynolds,Portland Pioneers,R'Lyeh Ancients,2,bottom,001,1,0,false,false,MLN,2,null
7714,115,20605021,null,null,null,null,null,null,3,0,Steal,SB,2_1_SB,1026,2037,null,1011,1011,0,0,0,0,0,null,null,null,null,0,0,710,1011,666,Angel Leon,El Duké Nukem,Remi Renaldo,El Duké Nukem,R'Lyeh Ancients,Portland Pioneers,3,top,001,2,0,false,false,MLN,2,null
7743,116,20606003,null,null,null,null,null,null,0,0,Steal,SB,1_1_SB,2070,1041,null,1090,1090,0,0,0,0,0,null,null,null,null,0,0,12,1090,301,Billy Winters,James Pablano,Barney Summers,James Pablano,Acadia Peregrines,Baldur's Gate Beholders,1,top,001,1,0,false,false,MLN,2,null
8329,127,20803025,null,null,null,null,null,null,1,1,Steal,CS,0_1_CS,1097,1212,null,2061,2061,0,0,0,0,0,null,null,null,null,0,0,768,2061,345,Jameson Poe,Dez Perado,Barney Turbo,Dez Perado,Sopher McDophers,Sunnydale Slayers,3,bottom,001,0,0,false,false,MLN,2,null
8333,127,20803029,null,null,null,null,null,null,1,1,Steal,CS,0_1_CS,1008,1002,null,1212,1212,0,0,0,0,0,null,null,null,null,0,0,390,1212,1,Atlas Quin,Barney Turbo,Garitek,Barney Turbo,Sunnydale Slayers,Sopher McDophers,4,top,001,0,0,false,false,MLN,2,null
7831,117,20607042,null,null,null,null,null,null,2,1,Steal,CS,2_1_CS,1140,2008,null,1074,1074,0,0,0,0,0,null,null,null,null,0,0,347,1074,678,Bartholomew Crumblepuff,Donked McToad,Brian Zucchini,Donked McToad,Halifax Highlanders,Gas House Gorillas,6,top,001,2,0,false,false,MLN,2,null
7836,117,20607047,null,null,null,null,null,null,2,2,Steal,CS,2_1_CS,1024,2068,null,1134,1022,0,0,0,0,0,null,null,null,null,0,0,910,1022,420,Jordan Peppers,Ornn Mistborn,Raphael Akias,Chuck McCluster,Gas House Gorillas,Halifax Highlanders,6,bottom,001,2,0,false,false,MLN,2,null
