con,eye,pwr,spd,batter_label,pitcher,p_hand,p_mov,p_cmd,p_vel,p_awr,HR,3B,2B,1B,IF1B,BB,FO,PO,GO,K,BB_pct,1B_pct,2B_pct,3B_pct,HR_pct,H_pct,AVG,OBP,SLG,OPS,xRV,steal_bonus,xRV_steal
1,2,4,5,1-2-4-5,C.S. Verdad,R,4,5,2,1,23,10,39,50,17,13,48,17,146,138,0.0259,0.1337,0.0778,0.02,0.0459,0.2774,0.2848,0.3034,0.5471,0.8505,-0.0312,0.0,-0.0312
1,2,4,5,1-2-4-5,Carter Kendall,R,4,3,3,2,21,8,35,56,13,29,49,20,132,138,0.0579,0.1377,0.0699,0.016,0.0419,0.2655,0.2818,0.3234,0.5233,0.8467,-0.026,0.0,-0.026
1,2,4,5,1-2-4-5,Don Bon,L,4,2,4,2,20,9,36,60,14,35,48,23,111,145,0.0699,0.1477,0.0719,0.018,0.0399,0.2774,0.2983,0.3473,0.5429,0.8902,-0.0113,0.0,-0.0113
1,2,4,5,1-2-4-5,Fat Lever,L,3,3,3,3,22,8,33,70,12,30,47,20,129,130,0.0599,0.1637,0.0659,0.016,0.0439,0.2894,0.3079,0.3493,0.552,0.9013,-0.01,0.0,-0.01
1,2,4,5,1-2-4-5,Gracie Mlodzianowski-Cwej,R,3,5,2,2,23,8,35,63,13,13,48,17,158,123,0.0259,0.1517,0.0699,0.016,0.0459,0.2834,0.291,0.3094,0.5369,0.8463,-0.0318,0.0,-0.0318
1,2,4,5,1-2-4-5,Salami,L,4,2,3,3,22,8,33,61,12,35,48,20,117,145,0.0699,0.1457,0.0659,0.016,0.0439,0.2715,0.2918,0.3413,0.5386,0.8799,-0.0149,0.0,-0.0149
1,2,4,5,1-2-4-5,Tuck,R,5,5,1,1,31,10,39,31,17,13,46,14,144,156,0.0259,0.0958,0.0778,0.02,0.0619,0.2555,0.2623,0.2814,0.5738,0.8552,-0.0338,0.0,-0.0338
1,2,4,5,1-2-4-5,Mickey May,R,2,5,4,1,19,10,39,69,17,13,49,24,149,112,0.0259,0.1717,0.0778,0.02,0.0379,0.3074,0.3156,0.3333,0.5533,0.8866,-0.0184,0.0,-0.0184
1,2,4,5,1-2-4-5,Sonar McDeuceski,R,5,4,2,1,23,10,39,39,17,22,48,17,130,156,0.0439,0.1118,0.0778,0.02,0.0459,0.2555,0.2672,0.2994,0.5344,0.8338,-0.0336,0.0,-0.0336
1,2,4,5,1-2-4-5,Bingle Johnson,L,5,3,1,3,32,8,33,40,12,30,44,13,125,164,0.0599,0.1038,0.0659,0.016,0.0639,0.2495,0.2654,0.3094,0.5732,0.8826,-0.0208,0.0,-0.0208
1,2,4,5,1-2-4-5,Henry Atombomb,R,2,3,5,2,17,8,35,75,13,29,49,26,137,112,0.0579,0.1756,0.0699,0.016,0.0339,0.2954,0.3136,0.3533,0.5297,0.883,-0.0132,0.0,-0.0132
1,2,4,5,1-2-4-5,Nathanial Swenson,L,5,1,3,3,22,8,33,50,12,41,48,20,103,164,0.0818,0.1238,0.0659,0.016,0.0439,0.2495,0.2717,0.3313,0.5217,0.8531,-0.0209,0.0,-0.0209
1,2,4,5,1-2-4-5,Nash Ellis,R,2,2,4,4,19,6,30,77,10,34,48,23,142,112,0.0679,0.1737,0.0599,0.012,0.0379,0.2834,0.3041,0.3513,0.5161,0.8674,-0.0165,0.0,-0.0165
1,2,4,5,1-2-4-5,Hudson Hildebrandt,R,5,1,5,1,17,10,39,45,17,39,51,26,101,156,0.0778,0.1238,0.0778,0.02,0.0339,0.2555,0.2771,0.3333,0.5152,0.8485,-0.0211,0.0,-0.0211
1,2,4,5,1-2-4-5,Rascal Alex,L,2,4,3,3,22,8,33,78,12,23,47,20,141,117,0.0459,0.1796,0.0659,0.016,0.0439,0.3054,0.3201,0.3513,0.5607,0.912,-0.0088,0.0,-0.0088
1,2,4,5,1-2-4-5,Sleve McDichael,R,5,1,3,3,21,7,32,48,11,39,50,20,117,156,0.0778,0.1178,0.0639,0.014,0.0419,0.2375,0.2576,0.3154,0.4935,0.8089,-0.0335,0.0,-0.0335
1,2,4,5,1-2-4-5,Mad Monty,L,4,4,1,3,32,8,33,51,12,23,43,13,141,145,0.0459,0.1257,0.0659,0.016,0.0639,0.2715,0.2845,0.3174,0.5879,0.9052,-0.016,0.0,-0.016
1,2,4,5,1-2-4-5,John Wittman,L,3,2,5,2,18,9,36,71,14,35,48,26,114,130,0.0699,0.1697,0.0719,0.018,0.0359,0.2954,0.3176,0.3653,0.5494,0.9146,-0.0031,0.0,-0.0031
1,2,4,5,1-2-4-5,Maurice Cheeks,R,4,2,5,1,17,10,39,56,17,34,50,26,114,138,0.0679,0.1457,0.0778,0.02,0.0339,0.2774,0.2976,0.3453,0.5332,0.8785,-0.0138,0.0,-0.0138
1,2,4,5,1-2-4-5,Ricky Venucci,L,3,2,5,2,18,9,36,71,14,35,48,26,114,130,0.0699,0.1697,0.0719,0.018,0.0359,0.2954,0.3176,0.3653,0.5494,0.9146,-0.0031,0.0,-0.0031
1,2,4,5,1-2-4-5,Ryan Gastings,L,2,4,2,4,24,7,31,77,11,23,45,17,149,117,0.0459,0.1756,0.0619,0.014,0.0479,0.2994,0.3138,0.3453,0.5586,0.9039,-0.0119,0.0,-0.0119
1,2,4,5,1-2-4-5,Sheldor Sheldor,R,3,2,4,3,19,7,32,70,11,34,49,23,133,123,0.0679,0.1617,0.0639,0.014,0.0379,0.2774,0.2976,0.3453,0.5182,0.8635,-0.018,0.0,-0.018
1,2,4,5,1-2-4-5,Geno Scaramucci,L,5,4,1,2,32,9,36,37,14,23,44,13,129,164,0.0459,0.1018,0.0719,0.018,0.0639,0.2555,0.2678,0.3014,0.5816,0.883,-0.023,0.0,-0.023
1,2,4,5,1-2-4-5,Kancing Mutlak,R,2,2,4,4,19,6,30,77,10,34,48,23,142,112,0.0679,0.1737,0.0599,0.012,0.0379,0.2834,0.3041,0.3513,0.5161,0.8674,-0.0165,0.0,-0.0165
1,2,4,5,1-2-4-5,peachespeachespeaches,R,2,3,2,5,23,5,29,73,9,29,46,17,158,112,0.0579,0.1637,0.0579,0.01,0.0459,0.2774,0.2945,0.3353,0.5233,0.8586,-0.0224,0.0,-0.0224
1,2,4,5,1-2-4-5,Matt Himynamis,R,2,5,3,2,21,8,35,71,13,13,49,21,158,112,0.0259,0.1677,0.0699,0.016,0.0419,0.2954,0.3033,0.3214,0.5369,0.8582,-0.0272,0.0,-0.0272
1,2,4,5,1-2-4-5,AALarry Longshot,R,3,2,4,3,19,7,32,70,11,34,49,23,133,123,0.0679,0.1617,0.0639,0.014,0.0379,0.2774,0.2976,0.3453,0.5182,0.8635,-0.018,0.0,-0.018
1,2,4,5,1-2-4-5,Joe Mitsubishi,R,3,5,3,1,21,10,39,61,17,13,49,21,147,123,0.0259,0.1557,0.0778,0.02,0.0419,0.2954,0.3033,0.3214,0.5533,0.8746,-0.023,0.0,-0.023
1,2,4,5,1-2-4-5,Satchel O'Cultist 44,L,4,2,4,2,20,9,36,60,14,35,48,23,111,145,0.0699,0.1477,0.0719,0.018,0.0399,0.2774,0.2983,0.3473,0.5429,0.8902,-0.0113,0.0,-0.0113
1,2,4,5,1-2-4-5,Brent Chillwater,L,5,3,1,3,32,8,33,40,12,30,44,13,125,164,0.0599,0.1038,0.0659,0.016,0.0639,0.2495,0.2654,0.3094,0.5732,0.8826,-0.0208,0.0,-0.0208
1,2,4,5,1-2-4-5,Triscuit McBiskit,R,5,4,1,2,31,8,35,35,13,22,45,13,143,156,0.0439,0.0958,0.0699,0.016,0.0619,0.2435,0.2547,0.2874,0.5553,0.8427,-0.0344,0.0,-0.0344
1,2,4,5,1-2-4-5,R'lyeh R'ivy,R,4,2,4,2,19,8,35,58,13,34,49,23,124,138,0.0679,0.1417,0.0699,0.016,0.0379,0.2655,0.2848,0.3333,0.5161,0.8494,-0.0226,0.0,-0.0226
1,2,4,5,1-2-4-5,Atlas Quin,L,3,2,4,3,20,8,33,72,12,35,48,23,120,130,0.0699,0.1677,0.0659,0.016,0.0399,0.2894,0.3112,0.3593,0.5451,0.9043,-0.0067,0.0,-0.0067
1,2,4,5,1-2-4-5,Bartholomew Crumblepuff,L,3,2,4,3,20,8,33,72,12,35,48,23,120,130,0.0699,0.1677,0.0659,0.016,0.0399,0.2894,0.3112,0.3593,0.5451,0.9043,-0.0067,0.0,-0.0067
1,2,4,5,1-2-4-5,Kenji Matsumoto,L,3,3,4,2,20,9,36,69,14,30,48,23,122,130,0.0599,0.1657,0.0719,0.018,0.0399,0.2954,0.3142,0.3553,0.5563,0.9116,-0.0064,0.0,-0.0064
1,2,4,5,1-2-4-5,Liam,L,4,3,4,1,20,11,41,55,18,30,48,23,110,145,0.0599,0.1457,0.0818,0.022,0.0399,0.2894,0.3079,0.3493,0.569,0.9183,-0.0053,0.0,-0.0053
1,2,4,5,1-2-4-5,Max Muncy,L,5,2,3,2,22,9,36,47,14,35,49,20,105,164,0.0699,0.1218,0.0719,0.018,0.0439,0.2555,0.2747,0.3253,0.5322,0.8575,-0.0219,0.0,-0.0219
1,2,4,5,1-2-4-5,Rusty Hammerschlagen,R,3,4,4,1,19,10,39,63,17,22,49,23,136,123,0.0439,0.1597,0.0778,0.02,0.0379,0.2954,0.309,0.3393,0.5511,0.8905,-0.0148,0.0,-0.0148
1,2,4,5,1-2-4-5,Sara Rousseau,R,3,5,3,1,21,10,39,61,17,13,49,21,147,123,0.0259,0.1557,0.0778,0.02,0.0419,0.2954,0.3033,0.3214,0.5533,0.8746,-0.023,0.0,-0.023
1,2,4,5,1-2-4-5,Tyler Helman,L,3,4,4,1,20,11,41,64,18,23,48,23,123,130,0.0459,0.1637,0.0818,0.022,0.0399,0.3074,0.3222,0.3533,0.5795,0.9328,-0.0029,0.0,-0.0029
1,2,4,5,1-2-4-5,James St. Louis,R,2,5,2,3,23,7,32,72,11,13,47,17,167,112,0.0259,0.1657,0.0639,0.014,0.0459,0.2894,0.2971,0.3154,0.5328,0.8482,-0.0308,0.0,-0.0308
1,2,4,5,1-2-4-5,Joey Wheeler,L,5,3,2,2,24,9,36,45,14,30,47,17,115,164,0.0599,0.1178,0.0719,0.018,0.0479,0.2555,0.2718,0.3154,0.5393,0.8546,-0.0253,0.0,-0.0253
1,2,4,5,1-2-4-5,LaCarpetron Dukemarriot II,R,4,2,4,2,19,8,35,58,13,34,49,23,124,138,0.0679,0.1417,0.0699,0.016,0.0379,0.2655,0.2848,0.3333,0.5161,0.8494,-0.0226,0.0,-0.0226
1,2,4,5,1-2-4-5,Lane Drew,L,3,3,4,2,20,9,36,69,14,30,48,23,122,130,0.0599,0.1657,0.0719,0.018,0.0399,0.2954,0.3142,0.3553,0.5563,0.9116,-0.0064,0.0,-0.0064
1,2,4,5,1-2-4-5,Pablo Sanchez,R,5,4,2,1,23,10,39,39,17,22,48,17,130,156,0.0439,0.1118,0.0778,0.02,0.0459,0.2555,0.2672,0.2994,0.5344,0.8338,-0.0336,0.0,-0.0336
1,2,4,5,1-2-4-5,Finkle Sparkles,R,4,2,4,2,19,8,35,58,13,34,49,23,124,138,0.0679,0.1417,0.0699,0.016,0.0379,0.2655,0.2848,0.3333,0.5161,0.8494,-0.0226,0.0,-0.0226
1,2,4,5,1-2-4-5,Kyuss Kosades,R,3,3,5,1,17,10,39,65,17,29,49,26,126,123,0.0579,0.1637,0.0778,0.02,0.0339,0.2954,0.3136,0.3533,0.5466,0.8999,-0.009,0.0,-0.009
1,2,4,5,1-2-4-5,Mama Luigi,L,4,1,2,5,24,6,30,60,10,41,45,16,124,145,0.0818,0.1397,0.0599,0.012,0.0479,0.2595,0.2826,0.3413,0.5304,0.8718,-0.0158,0.0,-0.0158
1,2,4,5,1-2-4-5,Meerkat Preller,L,4,5,1,2,32,9,36,48,14,14,44,14,145,145,0.0279,0.1238,0.0719,0.018,0.0639,0.2774,0.2854,0.3054,0.5934,0.8988,-0.0206,0.0,-0.0206
1,2,4,5,1-2-4-5,Adam Croft,L,5,4,1,2,32,9,36,37,14,23,44,13,129,164,0.0459,0.1018,0.0719,0.018,0.0639,0.2555,0.2678,0.3014,0.5816,0.883,-0.023,0.0,-0.023
1,2,4,5,1-2-4-5,Jamal Fyre,R,4,1,5,2,17,8,35,60,13,39,50,26,115,138,0.0778,0.1457,0.0699,0.016,0.0339,0.2655,0.2879,0.3433,0.5087,0.852,-0.0193,0.0,-0.0193
1,2,4,5,1-2-4-5,Sock Monkey,L,2,3,4,3,20,8,33,80,12,30,47,23,131,117,0.0599,0.1836,0.0659,0.016,0.0399,0.3054,0.3248,0.3653,0.5563,0.9215,-0.003,0.0,-0.003
1,2,4,5,1-2-4-5,Tony Smehrik,L,3,5,2,2,24,9,36,65,14,14,47,17,145,130,0.0279,0.1577,0.0719,0.018,0.0479,0.2954,0.3039,0.3234,0.5626,0.886,-0.0204,0.0,-0.0204
1,2,4,5,1-2-4-5,Arby Eye,L,1,5,4,2,20,9,36,81,14,14,48,24,148,107,0.0279,0.1896,0.0719,0.018,0.0399,0.3194,0.3285,0.3473,0.5626,0.9099,-0.0113,0.0,-0.0113
1,2,4,5,1-2-4-5,Jimothy Jhompson,L,4,2,4,2,20,9,36,60,14,35,48,23,111,145,0.0699,0.1477,0.0719,0.018,0.0399,0.2774,0.2983,0.3473,0.5429,0.8902,-0.0113,0.0,-0.0113
1,2,4,5,1-2-4-5,Jura Benjamin Juney,R,2,5,4,1,19,10,39,69,17,13,49,24,149,112,0.0259,0.1717,0.0778,0.02,0.0379,0.3074,0.3156,0.3333,0.5533,0.8866,-0.0184,0.0,-0.0184
1,2,4,5,1-2-4-5,Trevor Rose,R,3,2,4,3,19,7,32,70,11,34,49,23,133,123,0.0679,0.1617,0.0639,0.014,0.0379,0.2774,0.2976,0.3453,0.5182,0.8635,-0.018,0.0,-0.018
1,2,4,5,1-2-4-5,K Junk,R,5,4,1,2,31,8,35,35,13,22,45,13,143,156,0.0439,0.0958,0.0699,0.016,0.0619,0.2435,0.2547,0.2874,0.5553,0.8427,-0.0344,0.0,-0.0344
1,2,4,5,1-2-4-5,Kevin James,L,3,3,5,1,18,11,41,66,18,30,48,26,113,130,0.0599,0.1677,0.0818,0.022,0.0359,0.3074,0.327,0.3673,0.5754,0.9426,0.0029,0.0,0.0029
1,2,4,5,1-2-4-5,Damon Razor,L,2,4,4,2,20,9,36,77,14,23,48,23,134,117,0.0459,0.1816,0.0719,0.018,0.0399,0.3114,0.3264,0.3573,0.5649,0.9221,-0.0052,0.0,-0.0052
1,2,4,5,1-2-4-5,Dakota Carolina Montana,R,3,4,2,3,23,7,32,66,11,22,47,17,153,123,0.0439,0.1537,0.0639,0.014,0.0459,0.2774,0.2902,0.3214,0.5303,0.8516,-0.0272,0.0,-0.0272
1,2,4,5,1-2-4-5,Haloick Oasis,L,3,5,2,2,24,9,36,65,14,14,47,17,145,130,0.0279,0.1577,0.0719,0.018,0.0479,0.2954,0.3039,0.3234,0.5626,0.886,-0.0204,0.0,-0.0204
1,2,4,5,1-2-4-5,Johnny Dickshot,R,4,4,3,1,21,10,39,52,17,22,49,20,133,138,0.0439,0.1377,0.0778,0.02,0.0419,0.2774,0.2902,0.3214,0.5449,0.8662,-0.023,0.0,-0.023
1,2,4,5,1-2-4-5,Mitch Meanmug,R,4,3,3,2,21,8,35,56,13,29,49,20,132,138,0.0579,0.1377,0.0699,0.016,0.0419,0.2655,0.2818,0.3234,0.5233,0.8467,-0.026,0.0,-0.026
1,2,4,5,1-2-4-5,Spitty McSpit,L,1,4,2,5,24,6,30,81,10,23,45,17,158,107,0.0459,0.1816,0.0599,0.012,0.0479,0.3014,0.3159,0.3473,0.5544,0.9017,-0.0122,0.0,-0.0122
1,2,4,5,1-2-4-5,Smokey Zygowski,R,4,4,2,2,23,8,35,54,13,22,48,17,143,138,0.0439,0.1337,0.0699,0.016,0.0459,0.2655,0.2777,0.3094,0.5282,0.8376,-0.0318,0.0,-0.0318
1,2,4,5,1-2-4-5,XxXJuniJuni PandaXxX,L,2,5,4,1,20,11,41,72,18,14,48,24,136,117,0.0279,0.1796,0.0818,0.022,0.0399,0.3234,0.3326,0.3513,0.5852,0.9365,-0.0041,0.0,-0.0041
1,2,4,5,1-2-4-5,R'lyeh Cultist 14,R,5,4,1,2,31,8,35,35,13,22,45,13,143,156,0.0439,0.0958,0.0699,0.016,0.0619,0.2435,0.2547,0.2874,0.5553,0.8427,-0.0344,0.0,-0.0344
1,2,4,5,1-2-4-5,VI,L,3,3,5,1,18,11,41,66,18,30,48,26,113,130,0.0599,0.1677,0.0818,0.022,0.0359,0.3074,0.327,0.3673,0.5754,0.9426,0.0029,0.0,0.0029
1,2,4,5,1-2-4-5,December Beckett,R,4,3,2,3,23,7,32,57,11,29,47,17,140,138,0.0579,0.1357,0.0639,0.014,0.0459,0.2595,0.2754,0.3174,0.5191,0.8364,-0.0296,0.0,-0.0296
1,2,4,5,1-2-4-5,AJ Wolfe,L,5,5,1,1,32,11,41,32,18,14,45,14,130,164,0.0279,0.0998,0.0818,0.022,0.0639,0.2675,0.2752,0.2954,0.6016,0.8971,-0.0219,0.0,-0.0219
1,2,4,5,1-2-4-5,John Applebees,R,3,3,4,2,19,8,35,67,13,29,49,23,135,123,0.0579,0.1597,0.0699,0.016,0.0379,0.2834,0.3008,0.3413,0.5297,0.871,-0.0178,0.0,-0.0178
1,2,5,4,1-2-5-4,Bucky Gorgonzola,L,2,3,5,2,20,8,33,81,12,30,47,23,130,117,0.0599,0.1856,0.0659,0.016,0.0399,0.3074,0.327,0.3673,0.5584,0.9257,-0.0018,0.0,-0.0018
1,2,5,4,1-2-5-4,Captain Trash,L,4,1,2,5,32,5,29,53,9,41,42,13,132,145,0.0818,0.1238,0.0579,0.01,0.0639,0.2555,0.2783,0.3373,0.5717,0.9091,-0.0091,0.0,-0.0091
1,2,5,4,1-2-5-4,Dirk Digglet,R,5,4,2,1,31,8,35,36,13,22,45,13,142,156,0.0439,0.0978,0.0699,0.016,0.0619,0.2455,0.2568,0.2894,0.5574,0.8468,-0.0332,0.0,-0.0332
1,2,5,4,1-2-5-4,Lightning Volt,R,4,1,4,3,21,6,30,61,10,39,48,20,128,138,0.0778,0.1417,0.0599,0.012,0.0419,0.2555,0.2771,0.3333,0.5043,0.8377,-0.0247,0.0,-0.0247
1,2,5,4,1-2-5-4,Sterling Turlington,R,4,4,2,2,31,7,32,50,11,22,44,13,153,138,0.0439,0.1218,0.0639,0.014,0.0619,0.2615,0.2735,0.3054,0.5637,0.8691,-0.0261,0.0,-0.0261
1,2,5,4,1-2-5-4,Daz Reference,R,4,3,2,3,31,6,30,51,10,29,44,13,149,138,0.0579,0.1218,0.0599,0.012,0.0619,0.2555,0.2712,0.3134,0.5572,0.8706,-0.0234,0.0,-0.0234
1,2,5,4,1-2-5-4,Dilwyn Silversheen,L,5,3,3,1,24,9,36,46,14,30,47,17,114,164,0.0599,0.1198,0.0719,0.018,0.0479,0.2575,0.2739,0.3174,0.5414,0.8588,-0.024,0.0,-0.024
1,2,5,4,1-2-5-4,Clifton McCullough,L,4,4,1,3,48,7,31,37,11,23,39,10,150,145,0.0459,0.0958,0.0619,0.014,0.0958,0.2675,0.2803,0.3134,0.6757,0.9891,0.0009,0.0,0.0009
1,2,5,4,1-2-5-4,Sheridan Blackstone,R,4,4,2,2,31,7,32,50,11,22,44,13,153,138,0.0439,0.1218,0.0639,0.014,0.0619,0.2615,0.2735,0.3054,0.5637,0.8691,-0.0261,0.0,-0.0261
1,2,5,4,1-2-5-4,Talon Wingdiver,R,4,2,5,1,19,8,35,59,13,34,49,23,123,138,0.0679,0.1437,0.0699,0.016,0.0379,0.2675,0.2869,0.3353,0.5182,0.8535,-0.0214,0.0,-0.0214
1,2,5,4,1-2-5-4,Chunky Menthol,L,3,4,1,4,48,6,30,46,10,23,38,10,160,130,0.0459,0.1118,0.0599,0.012,0.0958,0.2794,0.2929,0.3253,0.682,1.0074,0.0066,0.0,0.0066
1,2,5,4,1-2-5-4,Doc Dockerson,R,4,3,3,2,23,7,32,58,11,29,47,17,139,138,0.0579,0.1377,0.0639,0.014,0.0459,0.2615,0.2775,0.3194,0.5212,0.8405,-0.0284,0.0,-0.0284
1,2,5,4,1-2-5-4,Ryan Sir-Wondery,L,4,2,4,2,22,8,33,62,12,35,47,20,117,145,0.0699,0.1477,0.0659,0.016,0.0439,0.2735,0.294,0.3433,0.5408,0.8841,-0.0137,0.0,-0.0137
1,2,5,4,1-2-5-4,Alexander Duquense,R,2,4,5,1,19,8,35,74,13,22,49,23,146,112,0.0439,0.1737,0.0699,0.016,0.0379,0.2974,0.3111,0.3413,0.5365,0.8779,-0.0178,0.0,-0.0178
1,2,5,4,1-2-5-4,Annabelle TheGlorious,R,4,4,3,1,23,8,35,55,13,22,47,17,143,138,0.0439,0.1357,0.0699,0.016,0.0459,0.2675,0.2797,0.3114,0.5303,0.8416,-0.0306,0.0,-0.0306
1,2,5,4,1-2-5-4,Ant Man,R,3,3,5,1,19,8,35,68,13,29,49,23,134,123,0.0579,0.1617,0.0699,0.016,0.0379,0.2854,0.303,0.3433,0.5318,0.8751,-0.0166,0.0,-0.0166
1,2,5,4,1-2-5-4,Fabian Seacaster,L,4,4,2,2,32,8,33,52,12,23,43,13,140,145,0.0459,0.1277,0.0659,0.016,0.0639,0.2735,0.2866,0.3194,0.59,0.9093,-0.0148,0.0,-0.0148
1,2,5,4,1-2-5-4,Hubert Dubois,R,2,4,5,1,19,8,35,74,13,22,49,23,146,112,0.0439,0.1737,0.0699,0.016,0.0379,0.2974,0.3111,0.3413,0.5365,0.8779,-0.0178,0.0,-0.0178
1,2,5,4,1-2-5-4,Angel Leon,L,5,3,3,1,24,9,36,46,14,30,47,17,114,164,0.0599,0.1198,0.0719,0.018,0.0479,0.2575,0.2739,0.3174,0.5414,0.8588,-0.024,0.0,-0.024
1,2,5,4,1-2-5-4,Jacob BallHitter,R,4,4,3,1,23,8,35,55,13,22,47,17,143,138,0.0439,0.1357,0.0699,0.016,0.0459,0.2675,0.2797,0.3114,0.5303,0.8416,-0.0306,0.0,-0.0306
1,2,5,4,1-2-5-4,Mickey Martino,L,4,4,1,3,48,7,31,37,11,23,39,10,150,145,0.0459,0.0958,0.0619,0.014,0.0958,0.2675,0.2803,0.3134,0.6757,0.9891,0.0009,0.0,0.0009
1,2,5,4,1-2-5-4,C.S. Verdad,R,4,5,2,1,31,8,35,47,13,13,45,14,157,138,0.0259,0.1198,0.0699,0.016,0.0619,0.2675,0.2746,0.2934,0.5697,0.8631,-0.0307,0.0,-0.0307
1,2,5,4,1-2-5-4,Carter Kendall,R,4,3,3,2,23,7,32,58,11,29,47,17,139,138,0.0579,0.1377,0.0639,0.014,0.0459,0.2615,0.2775,0.3194,0.5212,0.8405,-0.0284,0.0,-0.0284
1,2,5,4,1-2-5-4,Don Bon,L,4,2,4,2,22,8,33,62,12,35,47,20,117,145,0.0699,0.1477,0.0659,0.016,0.0439,0.2735,0.294,0.3433,0.5408,0.8841,-0.0137,0.0,-0.0137
1,2,5,4,1-2-5-4,Fat Lever,L,3,3,3,3,24,7,31,70,11,30,45,17,136,130,0.0599,0.1617,0.0619,0.014,0.0479,0.2854,0.3036,0.3453,0.552,0.8973,-0.0119,0.0,-0.0119
1,2,5,4,1-2-5-4,Gracie Mlodzianowski-Cwej,R,3,5,2,2,31,7,32,59,11,13,44,14,167,123,0.0259,0.1397,0.0639,0.014,0.0619,0.2794,0.2869,0.3054,0.5717,0.8771,-0.0261,0.0,-0.0261
1,2,5,4,1-2-5-4,Salami,L,4,2,3,3,24,7,31,61,11,35,46,17,124,145,0.0699,0.1437,0.0619,0.014,0.0479,0.2675,0.2876,0.3373,0.5386,0.876,-0.0167,0.0,-0.0167
1,2,5,4,1-2-5-4,Tuck,R,5,5,1,1,45,8,35,22,13,13,41,10,158,156,0.0259,0.0699,0.0699,0.016,0.0898,0.2455,0.252,0.2715,0.6332,0.9047,-0.0253,0.0,-0.0253
1,2,5,4,1-2-5-4,Mickey May,R,2,5,4,1,21,8,35,72,13,13,49,21,157,112,0.0259,0.1697,0.0699,0.016,0.0419,0.2974,0.3053,0.3234,0.5389,0.8623,-0.026,0.0,-0.026
1,2,5,4,1-2-5-4,Sonar McDeuceski,R,5,4,2,1,31,8,35,36,13,22,45,13,142,156,0.0439,0.0978,0.0699,0.016,0.0619,0.2455,0.2568,0.2894,0.5574,0.8468,-0.0332,0.0,-0.0332
1,2,5,4,1-2-5-4,Bingle Johnson,L,5,3,1,3,48,7,31,26,11,30,39,10,135,164,0.0599,0.0739,0.0619,0.014,0.0958,0.2455,0.2611,0.3054,0.6624,0.9678,-0.0039,0.0,-0.0039
1,2,5,4,1-2-5-4,Henry Atombomb,R,2,3,5,2,19,7,32,77,11,29,48,23,143,112,0.0579,0.1756,0.0639,0.014,0.0379,0.2914,0.3093,0.3493,0.5275,0.8768,-0.0156,0.0,-0.0156
1,2,5,4,1-2-5-4,Nathanial Swenson,L,5,1,3,3,24,7,31,50,11,41,46,16,111,164,0.0818,0.1218,0.0619,0.014,0.0479,0.2455,0.2674,0.3273,0.5217,0.8491,-0.0228,0.0,-0.0228
1,2,5,4,1-2-5-4,Nash Ellis,R,2,2,4,4,21,5,29,76,9,34,47,20,148,112,0.0679,0.1697,0.0579,0.01,0.0419,0.2794,0.2998,0.3473,0.5182,0.8655,-0.0178,0.0,-0.0178
1,2,5,4,1-2-5-4,Hudson Hildebrandt,R,5,1,5,1,19,8,35,48,13,39,50,23,110,156,0.0778,0.1218,0.0699,0.016,0.0379,0.2455,0.2662,0.3234,0.5,0.8234,-0.0287,0.0,-0.0287
1,2,5,4,1-2-5-4,Rascal Alex,L,2,4,3,3,24,7,31,78,11,23,45,17,148,117,0.0459,0.1776,0.0619,0.014,0.0479,0.3014,0.3159,0.3473,0.5607,0.908,-0.0107,0.0,-0.0107
1,2,5,4,1-2-5-4,Sleve McDichael,R,5,1,3,3,23,6,30,48,10,39,47,16,126,156,0.0778,0.1158,0.0599,0.012,0.0459,0.2335,0.2532,0.3114,0.4935,0.8049,-0.0353,0.0,-0.0353
1,2,5,4,1-2-5-4,Mad Monty,L,4,4,1,3,48,7,31,37,11,23,39,10,150,145,0.0459,0.0958,0.0619,0.014,0.0958,0.2675,0.2803,0.3134,0.6757,0.9891,0.0009,0.0,0.0009
1,2,5,4,1-2-5-4,John Wittman,L,3,2,5,2,20,8,33,73,12,35,47,23,120,130,0.0699,0.1697,0.0659,0.016,0.0399,0.2914,0.3133,0.3613,0.5472,0.9085,-0.0054,0.0,-0.0054
1,2,5,4,1-2-5-4,Maurice Cheeks,R,4,2,5,1,19,8,35,59,13,34,49,23,123,138,0.0679,0.1437,0.0699,0.016,0.0379,0.2675,0.2869,0.3353,0.5182,0.8535,-0.0214,0.0,-0.0214
1,2,5,4,1-2-5-4,Ricky Venucci,L,3,2,5,2,20,8,33,73,12,35,47,23,120,130,0.0699,0.1697,0.0659,0.016,0.0399,0.2914,0.3133,0.3613,0.5472,0.9085,-0.0054,0.0,-0.0054
1,2,5,4,1-2-5-4,Ryan Gastings,L,2,4,2,4,32,6,30,70,10,23,42,13,158,117,0.0459,0.1597,0.0599,0.012,0.0639,0.2954,0.3096,0.3413,0.5983,0.9396,-0.0051,0.0,-0.0051
1,2,5,4,1-2-5-4,Sheldor Sheldor,R,3,2,4,3,21,6,30,70,10,34,48,20,139,123,0.0679,0.1597,0.0599,0.012,0.0419,0.2735,0.2934,0.3413,0.5182,0.8595,-0.0199,0.0,-0.0199
