remaining,outs,obc,batting_lead,win_prob
8,2,110,-1,0.3863
8,2,110,-2,0.2771
8,2,110,-3,0.1933
8,2,110,-4,0.1242
8,2,110,-5,0.0719
8,2,110,-6,0.056
8,2,110,-7,0.0301
8,2,110,-8,0
8,2,110,-9,0
8,2,110,-10,0
8,2,110,-11,0
8,2,110,-12,0
8,2,110,-13,0
8,2,110,-14,0
8,2,110,-15,0
8,2,110,-16,0
8,2,110,-17,0
8,2,110,-18,0
8,2,111,18,1
8,2,111,17,1
8,2,111,16,1
8,2,111,15,1
8,2,111,14,0.9997
8,2,111,13,0.999
8,2,111,12,0.999
8,2,111,11,0.999
8,2,111,10,0.999
8,2,111,9,0.9944
8,2,111,8,0.9844
8,2,111,7,0.9765
8,2,111,6,0.9574
8,2,111,5,0.9408
8,2,111,4,0.9005
8,2,111,3,0.8397
8,2,111,2,0.7621
8,2,111,1,0.6563
8,2,111,0,0.5325
8,2,111,-1,0.3992
8,2,111,-2,0.2941
8,2,111,-3,0.2161
8,2,111,-4,0.135
8,2,111,-5,0.1037
8,2,111,-6,0.0724
8,2,111,-7,0.0363
8,2,111,-8,0.0153
8,2,111,-9,0
8,2,111,-10,0
8,2,111,-11,0
8,2,111,-12,0
8,2,111,-13,0
8,2,111,-14,0
8,2,111,-15,0
8,2,111,-16,0
8,2,111,-17,0
8,2,111,-18,0
7,0,0,-18,0
7,0,0,-17,0
7,0,0,-16,0
7,0,0,-15,0.0127
7,0,0,-14,0.0127
7,0,0,-13,0.0127
7,0,0,-12,0.0127
7,0,0,-11,0.0127
7,0,0,-10,0.0127
7,0,0,-9,0.0127
7,0,0,-8,0.0197
7,0,0,-7,0.0321
7,0,0,-6,0.0498
7,0,0,-5,0.0819
7,0,0,-4,0.135
7,0,0,-3,0.2086
7,0,0,-2,0.3085
7,0,0,-1,0.4339
7,0,0,0,0.5844
7,0,0,1,0.7216
7,0,0,2,0.8211
7,0,0,3,0.8889
7,0,0,4,0.9347
7,0,0,5,0.9616
7,0,0,6,0.9779
7,0,0,7,0.9893
7,0,0,8,0.9938
7,0,0,9,0.9966
7,0,0,10,0.9966
7,0,0,11,1
7,0,0,12,1
7,0,0,13,1
7,0,0,14,1
7,0,0,15,1
7,0,0,16,1
7,0,0,17,1
7,0,0,18,1
7,0,1,-18,0
7,0,1,-17,0
7,0,1,-16,0.0003
7,0,1,-15,0.0003
7,0,1,-14,0.0003
7,0,1,-13,0.0003
7,0,1,-12,0.0003
7,0,1,-11,0.0082
7,0,1,-10,0.014
7,0,1,-9,0.0189
7,0,1,-8,0.0325
7,0,1,-7,0.0445
7,0,1,-6,0.0651
7,0,1,-5,0.1062
7,0,1,-4,0.1629
7,0,1,-3,0.2531
7,0,1,-2,0.3526
7,0,1,-1,0.4795
7,0,1,0,0.6191
7,0,1,1,0.747
7,0,1,2,0.8403
7,0,1,3,0.8982
7,0,1,4,0.9392
7,0,1,5,0.9671
7,0,1,6,0.9756
7,0,1,7,0.9863
7,0,1,8,0.9968
7,0,1,9,1
7,0,1,10,1
7,0,1,11,1
7,0,1,12,1
7,0,1,13,1
7,0,1,14,1
7,0,1,15,1
7,0,1,16,1
7,0,1,17,1
7,0,1,18,1
7,0,10,-18,0.0003
7,0,10,-17,0.0003
7,0,10,-16,0.0003
7,0,10,-15,0.0003
7,0,10,-14,0.0017
7,0,10,-13,0.0017
7,0,10,-12,0.0017
7,0,10,-11,0.0017
7,0,10,-10,0.0072
7,0,10,-9,0.0187
7,0,10,-8,0.0233
7,0,10,-7,0.055
7,0,10,-6,0.072
7,0,10,-5,0.1192
7,0,10,-4,0.1864
7,0,10,-3,0.2735
7,0,10,-2,0.3862
7,0,10,-1,0.5193
7,0,10,0,0.6588
7,0,10,1,0.7762
7,0,10,2,0.8575
7,0,10,3,0.9139
7,0,10,4,0.9454
7,0,10,5,0.9702
7,0,10,6,0.9828
7,0,10,7,0.9899
7,0,10,8,0.9953
7,0,10,9,1
7,0,10,10,1
7,0,10,11,1
7,0,10,12,1
7,0,10,13,1
7,0,10,14,1
7,0,10,15,1
7,0,10,16,1
7,0,10,17,1
7,0,10,18,1
7,0,100,-18,0
7,0,100,-17,0
7,0,100,-16,0
7,0,100,-15,0.001
7,0,100,-14,0.001
7,0,100,-13,0.0023
7,0,100,-12,0.0043
7,0,100,-11,0.0057
7,0,100,-10,0.0057
7,0,100,-9,0.0057
7,0,100,-8,0.0254
7,0,100,-7,0.0557
7,0,100,-6,0.0758
7,0,100,-5,0.1125
7,0,100,-4,0.1961
7,0,100,-3,0.2957
7,0,100,-2,0.4021
7,0,100,-1,0.5641
7,0,100,0,0.6931
7,0,100,1,0.7952
7,0,100,2,0.8797
7,0,100,3,0.9283
7,0,100,4,0.9721
7,0,100,5,0.9754
7,0,100,6,0.9811
7,0,100,7,0.987
7,0,100,8,1
7,0,100,9,1
7,0,100,10,1
7,0,100,11,1
7,0,100,12,1
7,0,100,13,1
7,0,100,14,1
7,0,100,15,1
7,0,100,16,1
7,0,100,17,1
7,0,100,18,1
7,0,11,-18,0.0003
7,0,11,-17,0.0003
7,0,11,-16,0.0003
7,0,11,-15,0.0007
7,0,11,-14,0.0023
7,0,11,-13,0.0023
7,0,11,-12,0.0023
7,0,11,-11,0.0023
7,0,11,-10,0.019
7,0,11,-9,0.0376
7,0,11,-8,0.0505
7,0,11,-7,0.0641
7,0,11,-6,0.0965
7,0,11,-5,0.1453
7,0,11,-4,0.2169
7,0,11,-3,0.3199
7,0,11,-2,0.4242
7,0,11,-1,0.5439
7,0,11,0,0.6743
7,0,11,1,0.7809
7,0,11,2,0.8662
7,0,11,3,0.9161
7,0,11,4,0.9433
7,0,11,5,0.9778
7,0,11,6,0.9778
7,0,11,7,0.9895
7,0,11,8,1
7,0,11,9,1
7,0,11,10,1
7,0,11,11,1
7,0,11,12,1
7,0,11,13,1
7,0,11,14,1
7,0,11,15,1
7,0,11,16,1
7,0,11,17,1
7,0,11,18,1
7,0,101,-18,0.0003
7,0,101,-17,0.0003
7,0,101,-16,0.0003
7,0,101,-15,0.0003
7,0,101,-14,0.0013
7,0,101,-13,0.0013
7,0,101,-12,0.004
7,0,101,-11,0.0097
7,0,101,-10,0.0172
7,0,101,-9,0.0172
7,0,101,-8,0.0429
7,0,101,-7,0.0474
7,0,101,-6,0.1028
7,0,101,-5,0.1619
7,0,101,-4,0.222
7,0,101,-3,0.3355
7,0,101,-2,0.4517
7,0,101,-1,0.5775
7,0,101,0,0.7176
7,0,101,1,0.8075
7,0,101,2,0.8962
7,0,101,3,0.927
7,0,101,4,0.9576
7,0,101,5,0.9763
7,0,101,6,0.9907
7,0,101,7,0.9907
7,0,101,8,0.9933
7,0,101,9,1
7,0,101,10,1
7,0,101,11,1
7,0,101,12,1
7,0,101,13,1
7,0,101,14,1
7,0,101,15,1
7,0,101,16,1
7,0,101,17,1
7,0,101,18,1
7,0,110,-18,0
7,0,110,-17,0
7,0,110,-16,0.0003
7,0,110,-15,0.001
7,0,110,-14,0.0027
7,0,110,-13,0.0027
7,0,110,-12,0.0027
7,0,110,-11,0.008
7,0,110,-10,0.018
7,0,110,-9,0.0337
7,0,110,-8,0.0556
7,0,110,-7,0.0556
7,0,110,-6,0.0958
7,0,110,-5,0.1698
7,0,110,-4,0.2339
7,0,110,-3,0.3455
7,0,110,-2,0.4796
7,0,110,-1,0.6116
7,0,110,0,0.7317
7,0,110,1,0.8342
7,0,110,2,0.8845
7,0,110,3,0.9228
7,0,110,4,0.9596
7,0,110,5,0.9712
7,0,110,6,0.9733
7,0,110,7,0.9896
7,0,110,8,0.9896
7,0,110,9,1
7,0,110,10,1
7,0,110,11,1
7,0,110,12,1
7,0,110,13,1
7,0,110,14,1
7,0,110,15,1
7,0,110,16,1
7,0,110,17,1
7,0,110,18,1
7,0,111,-18,0.0003
7,0,111,-17,0.0003
7,0,111,-16,0.001
7,0,111,-15,0.0013
7,0,111,-14,0.0017
7,0,111,-13,0.003
7,0,111,-12,0.0063
7,0,111,-11,0.016
7,0,111,-10,0.0339
7,0,111,-9,0.0745
7,0,111,-8,0.0745
7,0,111,-7,0.0867
7,0,111,-6,0.14
7,0,111,-5,0.2021
7,0,111,-4,0.28
7,0,111,-3,0.3856
7,0,111,-2,0.5109
7,0,111,-1,0.6339
7,0,111,0,0.7482
7,0,111,1,0.8315
7,0,111,2,0.9016
7,0,111,3,0.9388
7,0,111,4,0.9635
7,0,111,5,0.9718
7,0,111,6,0.9844
7,0,111,7,0.9844
7,0,111,8,0.9864
7,0,111,9,1
7,0,111,10,1
7,0,111,11,1
7,0,111,12,1
7,0,111,13,1
7,0,111,14,1
7,0,111,15,1
7,0,111,16,1
7,0,111,17,1
7,0,111,18,1
7,1,0,-18,0
7,1,0,-17,0
7,1,0,-16,0
7,1,0,-15,0
7,1,0,-14,0
7,1,0,-13,0.0042
7,1,0,-12,0.0042
7,1,0,-11,0.0042
7,1,0,-10,0.0054
7,1,0,-9,0.0066
7,1,0,-8,0.0135
7,1,0,-7,0.0234
7,1,0,-6,0.0375
7,1,0,-5,0.0646
7,1,0,-4,0.1123
7,1,0,-3,0.1762
7,1,0,-2,0.2724
7,1,0,-1,0.3946
7,1,0,0,0.5522
7,1,0,1,0.6985
7,1,0,2,0.806
7,1,0,3,0.8785
7,1,0,4,0.9302
7,1,0,5,0.9582
7,1,0,6,0.9772
7,1,0,7,0.9888
7,1,0,8,0.9926
7,1,0,9,0.9959
7,1,0,10,0.9963
7,1,0,11,0.9977
7,1,0,12,1
7,1,0,13,1
7,1,0,14,1
7,1,0,15,1
7,1,0,16,1
7,1,0,17,1
7,1,0,18,1
7,1,1,-18,0
7,1,1,-17,0
7,1,1,-16,0
7,1,1,-15,0
7,1,1,-14,0
7,1,1,-13,0
7,1,1,-12,0
7,1,1,-11,0.0048
7,1,1,-10,0.0083
7,1,1,-9,0.0083
7,1,1,-8,0.0182
7,1,1,-7,0.033
7,1,1,-6,0.0499
7,1,1,-5,0.084
7,1,1,-4,0.137
7,1,1,-3,0.2107
7,1,1,-2,0.307
7,1,1,-1,0.4355
7,1,1,0,0.579
7,1,1,1,0.7183
7,1,1,2,0.8209
7,1,1,3,0.8859
7,1,1,4,0.9339
7,1,1,5,0.9599
7,1,1,6,0.9774
7,1,1,7,0.988
7,1,1,8,0.9883
7,1,1,9,0.9972
7,1,1,10,0.9972
7,1,1,11,0.9972
7,1,1,12,1
7,1,1,13,1
7,1,1,14,1
7,1,1,15,1
7,1,1,16,1
7,1,1,17,1
7,1,1,18,1
7,1,10,-18,0
7,1,10,-17,0
7,1,10,-16,0
7,1,10,-15,0
7,1,10,-14,0
7,1,10,-13,0.0007
7,1,10,-12,0.0007
7,1,10,-11,0.0007
7,1,10,-10,0.0007
7,1,10,-9,0.0137
7,1,10,-8,0.0213
7,1,10,-7,0.0332
7,1,10,-6,0.0513
7,1,10,-5,0.0928
7,1,10,-4,0.143
7,1,10,-3,0.2249
7,1,10,-2,0.3352
7,1,10,-1,0.4565
7,1,10,0,0.609
7,1,10,1,0.7388
7,1,10,2,0.8327
7,1,10,3,0.9006
7,1,10,4,0.9394
7,1,10,5,0.9629
7,1,10,6,0.9809
7,1,10,7,0.9898
7,1,10,8,0.9951
7,1,10,9,1
7,1,10,10,1
7,1,10,11,1
7,1,10,12,1
7,1,10,13,1
7,1,10,14,1
7,1,10,15,1
7,1,10,16,1
7,1,10,17,1
7,1,10,18,1
7,1,100,-18,0.0003
7,1,100,-17,0.0003
7,1,100,-16,0.001
7,1,100,-15,0.001
7,1,100,-14,0.001
7,1,100,-13,0.0017
7,1,100,-12,0.003
7,1,100,-11,0.003
7,1,100,-10,0.0098
7,1,100,-9,0.0125
7,1,100,-8,0.0125
7,1,100,-7,0.0571
7,1,100,-6,0.0734
7,1,100,-5,0.1015
7,1,100,-4,0.1695
7,1,100,-3,0.2421
7,1,100,-2,0.3477
7,1,100,-1,0.4891
7,1,100,0,0.6407
7,1,100,1,0.7663
7,1,100,2,0.8562
7,1,100,3,0.9049
7,1,100,4,0.9427
7,1,100,5,0.9682
7,1,100,6,0.982
7,1,100,7,0.9895
7,1,100,8,0.9895
7,1,100,9,0.9931
7,1,100,10,1
7,1,100,11,1
7,1,100,12,1
7,1,100,13,1
7,1,100,14,1
7,1,100,15,1
7,1,100,16,1
7,1,100,17,1
7,1,100,18,1
7,1,11,-18,0
7,1,11,-17,0
7,1,11,-16,0
7,1,11,-15,0.0017
7,1,11,-14,0.0017
7,1,11,-13,0.0017
7,1,11,-12,0.0017
7,1,11,-11,0.0137
7,1,11,-10,0.0147
7,1,11,-9,0.0147
7,1,11,-8,0.0292
7,1,11,-7,0.049
7,1,11,-6,0.0632
7,1,11,-5,0.1109
7,1,11,-4,0.1708
7,1,11,-3,0.2569
7,1,11,-2,0.3589
7,1,11,-1,0.4818
7,1,11,0,0.6204
7,1,11,1,0.7474
7,1,11,2,0.8432
7,1,11,3,0.9021
7,1,11,4,0.9381
7,1,11,5,0.9701
7,1,11,6,0.9767
7,1,11,7,0.9865
7,1,11,8,0.9964
7,1,11,9,0.9964
7,1,11,10,1
7,1,11,11,1
7,1,11,12,1
7,1,11,13,1
7,1,11,14,1
7,1,11,15,1
7,1,11,16,1
7,1,11,17,1
7,1,11,18,1
7,1,101,-18,0
7,1,101,-17,0
7,1,101,-16,0
7,1,101,-15,0.0003
7,1,101,-14,0.0017
7,1,101,-13,0.0027
7,1,101,-12,0.0037
7,1,101,-11,0.0143
7,1,101,-10,0.0185
7,1,101,-9,0.0185
7,1,101,-8,0.0451
7,1,101,-7,0.0451
7,1,101,-6,0.0761
7,1,101,-5,0.1169
7,1,101,-4,0.1842
7,1,101,-3,0.2731
7,1,101,-2,0.392
7,1,101,-1,0.511
7,1,101,0,0.6517
7,1,101,1,0.7685
7,1,101,2,0.8569
7,1,101,3,0.9137
7,1,101,4,0.9509
7,1,101,5,0.9684
7,1,101,6,0.9879
7,1,101,7,0.9905
7,1,101,8,0.9905
7,1,101,9,0.9945
7,1,101,10,1
7,1,101,11,1
7,1,101,12,1
7,1,101,13,1
7,1,101,14,1
7,1,101,15,1
7,1,101,16,1
7,1,101,17,1
7,1,101,18,1
7,1,110,-18,0.0003
7,1,110,-17,0.0003
7,1,110,-16,0.0003
7,1,110,-15,0.0003
7,1,110,-14,0.001
7,1,110,-13,0.001
7,1,110,-12,0.0013
7,1,110,-11,0.0013
7,1,110,-10,0.0286
7,1,110,-9,0.0286
7,1,110,-8,0.0409
7,1,110,-7,0.0524
7,1,110,-6,0.0766
7,1,110,-5,0.1272
7,1,110,-4,0.2107
7,1,110,-3,0.2933
7,1,110,-2,0.4236
7,1,110,-1,0.5562
7,1,110,0,0.6838
7,1,110,1,0.7935
7,1,110,2,0.8662
7,1,110,3,0.9226
7,1,110,4,0.9564
7,1,110,5,0.9656
7,1,110,6,0.9813
7,1,110,7,0.9875
7,1,110,8,0.9904
7,1,110,9,1
7,1,110,10,1
7,1,110,11,1
7,1,110,12,1
7,1,110,13,1
7,1,110,14,1
7,1,110,15,1
7,1,110,16,1
7,1,110,17,1
7,1,110,18,1
7,1,111,-18,0
7,1,111,-17,0.0003
7,1,111,-16,0.0007
7,1,111,-15,0.001
7,1,111,-14,0.001
7,1,111,-13,0.0017
7,1,111,-12,0.0053
7,1,111,-11,0.0053
7,1,111,-10,0.0081
7,1,111,-9,0.0292
7,1,111,-8,0.0491
7,1,111,-7,0.073
7,1,111,-6,0.1012
7,1,111,-5,0.1463
7,1,111,-4,0.2201
7,1,111,-3,0.3114
7,1,111,-2,0.4267
7,1,111,-1,0.5504
7,1,111,0,0.6765
7,1,111,1,0.7822
7,1,111,2,0.8625
7,1,111,3,0.9194
7,1,111,4,0.9471
7,1,111,5,0.9716
7,1,111,6,0.9871
7,1,111,7,0.9913
7,1,111,8,0.9975
7,1,111,9,0.9975
7,1,111,10,1
7,1,111,11,1
7,1,111,12,1
7,1,111,13,1
7,1,111,14,1
7,1,111,15,1
7,1,111,16,1
7,1,111,17,1
7,1,111,18,1
7,2,0,-18,0
7,2,0,-17,0
7,2,0,-16,0
7,2,0,-15,0
7,2,0,-14,0
7,2,0,-13,0.0055
7,2,0,-12,0.0055
7,2,0,-11,0.0055
7,2,0,-10,0.0055
7,2,0,-9,0.0055
7,2,0,-8,0.0124
7,2,0,-7,0.0179
7,2,0,-6,0.03
7,2,0,-5,0.0521
7,2,0,-4,0.0937
7,2,0,-3,0.1533
7,2,0,-2,0.2418
7,2,0,-1,0.362
7,2,0,0,0.5243
7,2,0,1,0.6794
7,2,0,2,0.7924
7,2,0,3,0.8698
7,2,0,4,0.9243
7,2,0,5,0.9532
7,2,0,6,0.9739
7,2,0,7,0.9876
7,2,0,8,0.9932
7,2,0,9,0.9952
7,2,0,10,0.9971
7,2,0,11,0.9983
7,2,0,12,1
7,2,0,13,1
7,2,0,14,1
7,2,0,15,1
7,2,0,16,1
7,2,0,17,1
7,2,0,18,1
7,2,1,-18,0
7,2,1,-17,0.0003
7,2,1,-16,0.0003
7,2,1,-15,0.0003
7,2,1,-14,0.0003
7,2,1,-13,0.0096
7,2,1,-12,0.0096
7,2,1,-11,0.0096
7,2,1,-10,0.0096
7,2,1,-9,0.0103
7,2,1,-8,0.0155
7,2,1,-7,0.0252
7,2,1,-6,0.0369
7,2,1,-5,0.0654
7,2,1,-4,0.1062
7,2,1,-3,0.1745
7,2,1,-2,0.2656
7,2,1,-1,0.3894
7,2,1,0,0.5426
7,2,1,1,0.694
7,2,1,2,0.8005
7,2,1,3,0.8775
7,2,1,4,0.9292
7,2,1,5,0.9549
7,2,1,6,0.973
7,2,1,7,0.9886
7,2,1,8,0.9921
7,2,1,9,0.9959
7,2,1,10,0.9959
7,2,1,11,1
7,2,1,12,1
7,2,1,13,1
7,2,1,14,1
7,2,1,15,1
7,2,1,16,1
7,2,1,17,1
7,2,1,18,1
7,2,10,-18,0
7,2,10,-17,0
7,2,10,-16,0
7,2,10,-15,0.0007
7,2,10,-14,0.001
7,2,10,-13,0.001
7,2,10,-12,0.001
7,2,10,-11,0.001
7,2,10,-10,0.0026
7,2,10,-9,0.0084
7,2,10,-8,0.0113
7,2,10,-7,0.0246
7,2,10,-6,0.0414
7,2,10,-5,0.0647
7,2,10,-4,0.1095
7,2,10,-3,0.1811
7,2,10,-2,0.2787
7,2,10,-1,0.3983
7,2,10,0,0.5613
7,2,10,1,0.7057
7,2,10,2,0.8106
7,2,10,3,0.8798
7,2,10,4,0.929
7,2,10,5,0.9595
7,2,10,6,0.9756
7,2,10,7,0.9856
7,2,10,8,0.9943
7,2,10,9,0.9967
7,2,10,10,0.9979
7,2,10,11,1
7,2,10,12,1
7,2,10,13,1
7,2,10,14,1
7,2,10,15,1
7,2,10,16,1
7,2,10,17,1
7,2,10,18,1
7,2,100,-18,0
7,2,100,-17,0.0003
7,2,100,-16,0.0003
7,2,100,-15,0.0003
7,2,100,-14,0.0003
7,2,100,-13,0.0003
7,2,100,-12,0.0003
7,2,100,-11,0.0003
7,2,100,-10,0.0003
7,2,100,-9,0.0044
7,2,100,-8,0.0169
7,2,100,-7,0.0283
7,2,100,-6,0.0397
7,2,100,-5,0.0759
7,2,100,-4,0.1074
7,2,100,-3,0.1891
7,2,100,-2,0.2908
7,2,100,-1,0.4139
7,2,100,0,0.5728
7,2,100,1,0.7108
7,2,100,2,0.8165
7,2,100,3,0.8774
7,2,100,4,0.9308
7,2,100,5,0.959
7,2,100,6,0.9763
7,2,100,7,0.9878
7,2,100,8,0.9878
7,2,100,9,0.9878
7,2,100,10,1
7,2,100,11,1
7,2,100,12,1
7,2,100,13,1
7,2,100,14,1
7,2,100,15,1
7,2,100,16,1
7,2,100,17,1
7,2,100,18,1
7,2,11,-18,0
7,2,11,-17,0
7,2,11,-16,0
7,2,11,-15,0.0003
7,2,11,-14,0.001
7,2,11,-13,0.0023
7,2,11,-12,0.0023
7,2,11,-11,0.0079
7,2,11,-10,0.0079
7,2,11,-9,0.0155
7,2,11,-8,0.0155
7,2,11,-7,0.0311
7,2,11,-6,0.0396
7,2,11,-5,0.0797
7,2,11,-4,0.1267
7,2,11,-3,0.2076
7,2,11,-2,0.3056
7,2,11,-1,0.4272
7,2,11,0,0.5769
7,2,11,1,0.7178
7,2,11,2,0.8208
7,2,11,3,0.8858
7,2,11,4,0.9357
7,2,11,5,0.9609
7,2,11,6,0.9756
7,2,11,7,0.9898
7,2,11,8,0.992
7,2,11,9,0.996
7,2,11,10,0.996
7,2,11,11,1
7,2,11,12,1
7,2,11,13,1
7,2,11,14,1
7,2,11,15,1
7,2,11,16,1
7,2,11,17,1
7,2,11,18,1
7,2,101,-18,0
7,2,101,-17,0
7,2,101,-16,0
7,2,101,-15,0
7,2,101,-14,0.001
7,2,101,-13,0.001
7,2,101,-12,0.0037
7,2,101,-11,0.0198
7,2,101,-10,0.0198
7,2,101,-9,0.0198
7,2,101,-8,0.0264
7,2,101,-7,0.0318
7,2,101,-6,0.0556
7,2,101,-5,0.0775
7,2,101,-4,0.1365
7,2,101,-3,0.2128
7,2,101,-2,0.317
7,2,101,-1,0.4355
7,2,101,0,0.5853
7,2,101,1,0.7265
7,2,101,2,0.8213
7,2,101,3,0.889
7,2,101,4,0.9349
7,2,101,5,0.9621
7,2,101,6,0.9746
7,2,101,7,0.9914
7,2,101,8,0.9914
7,2,101,9,0.9942
7,2,101,10,1
7,2,101,11,1
7,2,101,12,1
7,2,101,13,1
7,2,101,14,1
7,2,101,15,1
7,2,101,16,1
7,2,101,17,1
7,2,101,18,1
7,2,110,-18,0
7,2,110,-17,0.0003
7,2,110,-16,0.0003
7,2,110,-15,0.0003
7,2,110,-14,0.0007
7,2,110,-13,0.002
7,2,110,-12,0.002
7,2,110,-11,0.002
7,2,110,-10,0.002
7,2,110,-9,0.002
7,2,110,-8,0.0351
7,2,110,-7,0.0401
7,2,110,-6,0.0611
7,2,110,-5,0.0892
7,2,110,-4,0.1553
7,2,110,-3,0.2154
7,2,110,-2,0.3332
7,2,110,-1,0.4445
7,2,110,0,0.5987
7,2,110,1,0.7342
7,2,110,2,0.8318
7,2,110,3,0.8875
7,2,110,4,0.9469
7,2,110,5,0.9499
7,2,110,6,0.9848
7,2,110,7,0.9891
7,2,110,8,0.9972
7,2,110,9,0.9972
7,2,110,10,1
7,2,110,11,1
7,2,110,12,1
7,2,110,13,1
7,2,110,14,1
7,2,110,15,1
7,2,110,16,1
7,2,110,17,1
7,2,110,18,1
7,2,111,-18,0
7,2,111,-17,0
7,2,111,-16,0.001
7,2,111,-15,0.001
7,2,111,-14,0.001
7,2,111,-13,0.0017
7,2,111,-12,0.0037
7,2,111,-11,0.0192
7,2,111,-10,0.0192
7,2,111,-9,0.0204
7,2,111,-8,0.0204
7,2,111,-7,0.0379
7,2,111,-6,0.0831
7,2,111,-5,0.1055
7,2,111,-4,0.1604
7,2,111,-3,0.2461
7,2,111,-2,0.3422
7,2,111,-1,0.4694
7,2,111,0,0.6127
7,2,111,1,0.7408
7,2,111,2,0.8322
7,2,111,3,0.8935
7,2,111,4,0.9413
7,2,111,5,0.9546
7,2,111,6,0.9817
7,2,111,7,0.9878
7,2,111,8,0.9896
7,2,111,9,0.9896
7,2,111,10,1
7,2,111,11,1
7,2,111,12,1
7,2,111,13,1
7,2,111,14,1
7,2,111,15,1
7,2,111,16,1
7,2,111,17,1
7,2,111,18,1
6,0,0,18,1
6,0,0,17,1
6,0,0,16,1
6,0,0,15,1
6,0,0,14,1
6,0,0,13,1
6,0,0,12,0.9972
6,0,0,11,0.9972
6,0,0,10,0.9972
6,0,0,9,0.9966
6,0,0,8,0.9911
6,0,0,7,0.9851
6,0,0,6,0.9729
6,0,0,5,0.9536
6,0,0,4,0.9183
6,0,0,3,0.8637
6,0,0,2,0.7796
6,0,0,1,0.6628
6,0,0,0,0.5001
6,0,0,-1,0.3375
6,0,0,-2,0.219
6,0,0,-3,0.1375
6,0,0,-4,0.0812
6,0,0,-5,0.0491
6,0,0,-6,0.0283
6,0,0,-7,0.0142
6,0,0,-8,0.0075
6,0,0,-9,0.0062
6,0,0,-10,0.0028
6,0,0,-11,0.0009
6,0,0,-12,0
6,0,0,-13,0
6,0,0,-14,0
6,0,0,-15,0
6,0,0,-16,0
6,0,0,-17,0
6,0,0,-18,0
6,0,1,18,1
6,0,1,17,1
6,0,1,16,1
6,0,1,15,1
6,0,1,14,1
6,0,1,13,1
6,0,1,12,1
6,0,1,11,1
6,0,1,10,0.9973
6,0,1,9,0.9973
6,0,1,8,0.9924
6,0,1,7,0.9869
6,0,1,6,0.9778
6,0,1,5,0.955
6,0,1,4,0.9287
6,0,1,3,0.8768
6,0,1,2,0.7984
6,0,1,1,0.6941
6,0,1,0,0.5405
6,0,1,-1,0.3867
6,0,1,-2,0.264
6,0,1,-3,0.1797
6,0,1,-4,0.1109
6,0,1,-5,0.0647
6,0,1,-6,0.0421
6,0,1,-7,0.0214
6,0,1,-8,0.0121
6,0,1,-9,0.0111
6,0,1,-10,0.0054
6,0,1,-11,0
6,0,1,-12,0
6,0,1,-13,0
6,0,1,-14,0
6,0,1,-15,0
6,0,1,-16,0
6,0,1,-17,0
6,0,1,-18,0
6,0,10,18,1
6,0,10,17,1
6,0,10,16,1
6,0,10,15,1
6,0,10,14,1
6,0,10,13,1
6,0,10,12,1
6,0,10,11,1
6,0,10,10,0.9968
6,0,10,9,0.9965
6,0,10,8,0.9965
6,0,10,7,0.9911
6,0,10,6,0.9804
6,0,10,5,0.9644
6,0,10,4,0.9389
6,0,10,3,0.8937
6,0,10,2,0.8273
6,0,10,1,0.7278
6,0,10,0,0.5861
6,0,10,-1,0.432
6,0,10,-2,0.3013
6,0,10,-3,0.194
6,0,10,-4,0.1226
6,0,10,-5,0.0799
6,0,10,-6,0.0482
6,0,10,-7,0.0249
6,0,10,-8,0.0134
6,0,10,-9,0.0134
6,0,10,-10,0.0092
6,0,10,-11,0
6,0,10,-12,0
6,0,10,-13,0
6,0,10,-14,0
6,0,10,-15,0
6,0,10,-16,0
6,0,10,-17,0
6,0,10,-18,0
6,0,100,18,1
6,0,100,17,1
6,0,100,16,1
6,0,100,15,1
6,0,100,14,1
6,0,100,13,0.9997
6,0,100,12,0.9997
6,0,100,11,0.9997
6,0,100,10,0.9997
6,0,100,9,0.9997
6,0,100,8,0.9961
6,0,100,7,0.9872
6,0,100,6,0.978
6,0,100,5,0.978
6,0,100,4,0.9417
6,0,100,3,0.9049
6,0,100,2,0.8411
6,0,100,1,0.7505
6,0,100,0,0.6129
6,0,100,-1,0.4504
6,0,100,-2,0.3049
6,0,100,-3,0.2144
6,0,100,-4,0.1146
6,0,100,-5,0.0884
6,0,100,-6,0.0459
6,0,100,-7,0.0395
6,0,100,-8,0.0074
6,0,100,-9,0
6,0,100,-10,0
6,0,100,-11,0
6,0,100,-12,0
6,0,100,-13,0
6,0,100,-14,0
6,0,100,-15,0
6,0,100,-16,0
6,0,100,-17,0
6,0,100,-18,0
6,0,11,18,1
6,0,11,17,1
6,0,11,16,1
6,0,11,15,1
6,0,11,14,0.9997
6,0,11,13,0.9997
6,0,11,12,0.9997
6,0,11,11,0.9997
6,0,11,10,0.9997
6,0,11,9,0.9971
6,0,11,8,0.9971
6,0,11,7,0.9867
6,0,11,6,0.9794
6,0,11,5,0.9611
6,0,11,4,0.9436
6,0,11,3,0.8926
6,0,11,2,0.829
6,0,11,1,0.7443
6,0,11,0,0.6045
6,0,11,-1,0.4528
6,0,11,-2,0.3373
6,0,11,-3,0.2473
6,0,11,-4,0.1496
6,0,11,-5,0.0902
6,0,11,-6,0.0699
6,0,11,-7,0.0328
6,0,11,-8,0.0231
6,0,11,-9,0.0156
6,0,11,-10,0.0156
6,0,11,-11,0
6,0,11,-12,0
