result,spray_bucket,station_idx,q,la_topped,ev_topped,dist_topped,la_uppercut,ev_uppercut,dist_uppercut
FC3rd,,76,0.76,-4.0,103.2,24.0,-3.0,56.6,24.0
FC3rd,,77,0.77,-4.0,99.3,26.0,-3.0,97.8,25.0
FC3rd,,78,0.78,-4.0,79.9,25.0,-3.0,95.8,25.0
FC3rd,,79,0.79,-3.0,108.9,26.0,-3.0,99.3,26.0
FC3rd,,80,0.8,-3.0,79.9,29.0,-2.0,89.8,28.0
FC3rd,,81,0.81,-2.0,64.0,29.0,-2.0,100.9,28.0
FC3rd,,82,0.82,-2.0,92.6,34.0,-1.0,69.6,31.0
FC3rd,,83,0.83,-2.0,107.1,37.0,-1.0,80.9,35.0
FC3rd,,84,0.84,-1.0,88.9,38.0,0.0,79.3,37.0
FC3rd,,85,0.85,-1.0,96.5,40.0,0.0,90.7,40.0
FC3rd,,86,0.86,0.0,97.0,42.0,0.0,82.7,42.0
FC3rd,,87,0.87,0.0,80.9,43.0,0.0,90.7,40.0
FC3rd,,88,0.88,0.0,96.7,49.0,1.0,74.6,46.0
FC3rd,,89,0.89,1.0,92.4,51.0,1.0,98.4,51.0
FC3rd,,90,0.9,1.0,89.9,52.0,1.0,98.2,55.0
FC3rd,,91,0.91,1.0,101.5,56.0,2.0,96.3,52.0
FC3rd,,92,0.92,2.0,104.8,57.0,2.0,96.3,52.0
FC3rd,,93,0.93,2.0,94.1,61.0,2.0,94.4,60.0
FC3rd,,94,0.94,2.0,107.0,66.0,3.0,84.9,59.0
FC3rd,,95,0.95,3.0,103.1,64.0,3.0,84.1,65.0
FC3rd,,96,0.96,3.0,94.4,76.0,3.0,107.1,75.0
FC3rd,,97,0.97,4.0,96.2,78.0,4.0,86.0,70.0
FC3rd,,98,0.98,4.0,101.7,80.0,4.0,94.5,76.0
FC3rd,,99,0.99,5.0,98.5,85.0,5.0,81.1,81.0
FC3rd,,100,1.0,5.0,98.5,85.0,5.0,98.5,85.0
FCH,,0,0.0,-57.0,58.8,2.0,-32.0,67.4,2.0
FCH,,1,0.01,-57.0,58.8,2.0,-32.0,67.4,2.0
FCH,,2,0.02,-57.0,73.2,2.0,-33.0,81.8,2.0
FCH,,3,0.03,-57.0,73.2,2.0,-32.0,103.0,2.0
FCH,,4,0.04,-58.0,77.5,2.0,-32.0,79.1,2.0
FCH,,5,0.05,-57.0,57.2,2.0,-30.0,67.4,2.0
FCH,,6,0.06,-59.0,65.0,2.0,-29.0,61.3,2.0
FCH,,7,0.07,-55.0,67.0,2.0,-24.0,88.3,3.0
FCH,,8,0.08,-53.0,81.9,2.0,-22.0,102.3,3.0
FCH,,9,0.09,-45.0,76.2,3.0,-21.0,63.8,3.0
FCH,,10,0.1,-44.0,78.4,3.0,-21.0,73.4,3.0
FCH,,11,0.11,-46.0,51.0,3.0,-21.0,90.9,3.0
FCH,,12,0.12,-45.0,28.7,3.0,-23.0,76.1,3.0
FCH,,13,0.13,-43.0,74.6,3.0,-23.0,84.2,3.0
FCH,,14,0.14,-45.0,28.7,3.0,-23.0,76.1,3.0
FCH,,15,0.15,-42.0,70.6,3.0,-22.0,90.8,4.0
FCH,,16,0.16,-39.0,79.0,3.0,-20.0,101.2,4.0
FCH,,17,0.17,-35.0,76.7,3.0,-18.0,90.9,4.0
FCH,,18,0.18,-36.0,93.8,4.0,-18.0,71.0,4.0
FCH,,19,0.19,-36.0,55.3,4.0,-18.0,71.0,4.0
FCH,,20,0.2,-38.0,80.5,4.0,-21.0,82.3,4.0
FCH,,21,0.21,-37.0,72.2,4.0,-19.0,90.8,4.0
FCH,,22,0.22,-37.0,72.2,4.0,-20.0,94.1,4.0
FCH,,23,0.23,-33.0,89.0,4.0,-20.0,85.0,4.0
FCH,,24,0.24,-32.0,93.8,4.0,-18.0,70.7,5.0
FCH,,25,0.25,-31.0,83.2,4.0,-17.0,75.2,5.0
FCH,,26,0.26,-29.0,85.7,5.0,-16.0,104.8,5.0
FCH,,27,0.27,-29.0,95.7,5.0,-17.0,75.2,5.0
FCH,,28,0.28,-28.0,75.7,5.0,-19.0,69.2,5.0
FCH,,29,0.29,-27.0,90.7,5.0,-17.0,87.1,5.0
FCH,,30,0.3,-28.0,72.7,5.0,-16.0,82.3,6.0
FCH,,31,0.31,-27.0,49.6,5.0,-15.0,107.3,5.0
FCH,,32,0.32,-26.0,84.5,6.0,-15.0,65.3,6.0
FCH,,33,0.33,-23.0,91.2,6.0,-15.0,87.4,6.0
FCH,,34,0.34,-23.0,85.3,6.0,-15.0,70.9,6.0
FCH,,35,0.35,-23.0,85.3,6.0,-15.0,87.4,6.0
FCH,,36,0.36,-23.0,60.1,6.0,-16.0,86.1,6.0
FCH,,37,0.37,-22.0,100.6,6.0,-14.0,98.3,7.0
FCH,,38,0.38,-21.0,55.2,7.0,-13.0,82.0,7.0
FCH,,39,0.39,-20.0,86.4,7.0,-14.0,78.7,7.0
FCH,,40,0.4,-21.0,81.7,7.0,-15.0,100.0,7.0
FCH,,41,0.41,-21.0,52.4,7.0,-16.0,80.1,7.0
FCH,,42,0.42,-21.0,85.2,8.0,-14.0,98.6,8.0
FCH,,43,0.43,-19.0,96.4,8.0,-13.0,101.7,8.0
FCH,,44,0.44,-18.0,86.8,8.0,-12.0,80.4,8.0
FCH,,45,0.45,-19.0,81.6,8.0,-12.0,106.8,8.0
FCH,,46,0.46,-18.0,56.3,8.0,-12.0,69.9,8.0
FCH,,47,0.47,-16.0,67.3,9.0,-11.0,75.4,9.0
FCH,,48,0.48,-15.0,74.1,9.0,-11.0,104.9,9.0
FCH,,49,0.49,-15.0,103.3,9.0,-12.0,100.3,9.0
FCH,,50,0.5,-15.0,97.2,9.0,-11.0,87.1,9.0
FCH,,51,0.51,-15.0,91.9,10.0,-11.0,72.2,9.0
FCH,,52,0.52,-14.0,91.1,10.0,-10.0,97.3,10.0
FCH,,53,0.53,-14.0,96.2,10.0,-11.0,92.5,10.0
FCH,,54,0.54,-13.0,98.3,10.0,-10.0,98.6,11.0
FCH,,55,0.55,-13.0,67.2,10.0,-9.0,71.3,11.0
FCH,,56,0.56,-12.0,85.0,11.0,-9.0,74.8,12.0
FCH,,57,0.57,-11.0,65.2,12.0,-9.0,75.1,12.0
FCH,,58,0.58,-11.0,83.2,12.0,-8.0,94.8,12.0
FCH,,59,0.59,-10.0,99.0,12.0,-8.0,105.3,13.0
FCH,,60,0.6,-11.0,94.7,12.0,-8.0,105.3,13.0
FCH,,61,0.61,-10.0,84.6,13.0,-8.0,80.6,13.0
FCH,,62,0.62,-10.0,101.4,14.0,-7.0,106.5,13.0
FCH,,63,0.63,-9.0,75.8,14.0,-6.0,68.4,14.0
FCH,,64,0.64,-8.0,35.4,15.0,-7.0,63.7,14.0
FCH,,65,0.65,-8.0,69.3,15.0,-7.0,77.6,15.0
FCH,,66,0.66,-8.0,111.2,15.0,-6.0,93.3,16.0
FCH,,67,0.67,-7.0,97.5,16.0,-6.0,100.7,17.0
FCH,,68,0.68,-7.0,99.3,17.0,-6.0,75.4,16.0
FCH,,69,0.69,-7.0,67.0,17.0,-5.0,98.2,19.0
FCH,,70,0.7,-6.0,103.6,19.0,-5.0,63.5,20.0
FCH,,71,0.71,-6.0,85.8,21.0,-5.0,104.6,21.0
FCH,,72,0.72,-5.0,109.1,19.0,-5.0,107.9,21.0
FCH,,73,0.73,-5.0,109.2,20.0,-4.0,68.1,22.0
FCH,,74,0.74,-5.0,107.9,21.0,-4.0,97.2,23.0
FCH,,75,0.75,-4.0,97.3,23.0,-4.0,68.3,24.0
FCH,,76,0.76,-4.0,103.2,24.0,-3.0,56.6,24.0
FCH,,77,0.77,-4.0,99.3,26.0,-3.0,97.8,25.0
FCH,,78,0.78,-4.0,79.9,25.0,-3.0,95.8,25.0
FCH,,79,0.79,-3.0,108.9,26.0,-3.0,99.3,26.0
FCH,,80,0.8,-3.0,79.9,29.0,-2.0,89.8,28.0
FCH,,81,0.81,-2.0,64.0,29.0,-2.0,100.9,28.0
FCH,,82,0.82,-2.0,92.6,34.0,-1.0,69.6,31.0
FCH,,83,0.83,-2.0,107.1,37.0,-1.0,80.9,35.0
FCH,,84,0.84,-1.0,88.9,38.0,0.0,79.3,37.0
FCH,,85,0.85,-1.0,96.5,40.0,0.0,90.7,40.0
FCH,,86,0.86,0.0,97.0,42.0,0.0,82.7,42.0
FCH,,87,0.87,0.0,80.9,43.0,0.0,90.7,40.0
FCH,,88,0.88,0.0,96.7,49.0,1.0,74.6,46.0
FCH,,89,0.89,1.0,92.4,51.0,1.0,98.4,51.0
FCH,,90,0.9,1.0,89.9,52.0,1.0,98.2,55.0
FCH,,91,0.91,1.0,101.5,56.0,2.0,96.3,52.0
FCH,,92,0.92,2.0,104.8,57.0,2.0,96.3,52.0
FCH,,93,0.93,2.0,94.1,61.0,2.0,94.4,60.0
FCH,,94,0.94,2.0,107.0,66.0,3.0,84.9,59.0
FCH,,95,0.95,3.0,103.1,64.0,3.0,84.1,65.0
FCH,,96,0.96,3.0,94.4,76.0,3.0,107.1,75.0
FCH,,97,0.97,4.0,96.2,78.0,4.0,86.0,70.0
FCH,,98,0.98,4.0,101.7,80.0,4.0,94.5,76.0
FCH,,99,0.99,5.0,98.5,85.0,5.0,81.1,81.0
FCH,,100,1.0,5.0,98.5,85.0,5.0,98.5,85.0
DP,,0,0.0,-43.0,85.6,3.0,-21.0,81.0,3.0
DP,,1,0.01,-43.0,85.6,3.0,-21.0,81.0,3.0
DP,,2,0.02,-43.0,71.1,3.0,-21.0,99.3,3.0
DP,,3,0.03,-42.0,41.1,3.0,-19.0,106.4,4.0
DP,,4,0.04,-39.0,71.6,3.0,-17.0,66.1,4.0
DP,,5,0.05,-36.0,92.6,4.0,-17.0,78.2,4.0
DP,,6,0.06,-35.0,95.4,4.0,-17.0,69.9,4.0
DP,,7,0.07,-35.0,91.1,4.0,-18.0,91.4,4.0
DP,,8,0.08,-35.0,93.1,4.0,-18.0,102.0,4.0
DP,,9,0.09,-34.0,98.3,4.0,-16.0,85.9,5.0
DP,,10,0.1,-33.0,64.4,4.0,-16.0,91.3,4.0
DP,,11,0.11,-31.0,83.6,5.0,-16.0,84.1,5.0
DP,,12,0.12,-30.0,63.1,5.0,-16.0,96.0,5.0
DP,,13,0.13,-30.0,76.5,5.0,-16.0,103.9,5.0
DP,,14,0.14,-29.0,102.2,5.0,-16.0,103.9,5.0
DP,,15,0.15,-28.0,52.3,5.0,-15.0,109.2,5.0
DP,,16,0.16,-27.0,85.9,5.0,-14.0,88.1,6.0
DP,,17,0.17,-26.0,82.5,5.0,-14.0,109.0,6.0
DP,,18,0.18,-25.0,55.4,6.0,-14.0,103.0,6.0
DP,,19,0.19,-25.0,103.6,6.0,-15.0,91.4,6.0
DP,,20,0.2,-25.0,92.5,6.0,-14.0,71.2,6.0
DP,,21,0.21,-24.0,90.6,7.0,-14.0,78.5,7.0
DP,,22,0.22,-23.0,85.3,6.0,-14.0,78.5,7.0
DP,,23,0.23,-22.0,81.1,7.0,-14.0,109.9,7.0
DP,,24,0.24,-22.0,104.6,7.0,-13.0,92.1,7.0
DP,,25,0.25,-21.0,91.1,7.0,-13.0,96.5,7.0
DP,,26,0.26,-21.0,74.4,7.0,-13.0,83.4,7.0
DP,,27,0.27,-20.0,59.0,7.0,-13.0,92.7,7.0
DP,,28,0.28,-20.0,75.0,7.0,-12.0,80.2,8.0
DP,,29,0.29,-19.0,81.7,8.0,-12.0,88.9,8.0
DP,,30,0.3,-19.0,104.1,8.0,-12.0,102.4,8.0
DP,,31,0.31,-18.0,100.8,8.0,-11.0,96.8,8.0
DP,,32,0.32,-18.0,97.7,9.0,-11.0,103.2,9.0
DP,,33,0.33,-17.0,91.3,9.0,-11.0,95.7,9.0
DP,,34,0.34,-17.0,67.4,9.0,-11.0,99.6,9.0
DP,,35,0.35,-16.0,97.8,9.0,-11.0,69.8,9.0
DP,,36,0.36,-16.0,110.7,9.0,-10.0,93.2,9.0
DP,,37,0.37,-15.0,82.8,10.0,-10.0,105.9,10.0
DP,,38,0.38,-15.0,93.6,10.0,-10.0,101.8,10.0
DP,,39,0.39,-15.0,90.4,10.0,-10.0,97.2,10.0
DP,,40,0.4,-14.0,69.7,11.0,-9.0,100.2,11.0
DP,,41,0.41,-14.0,95.6,11.0,-9.0,89.5,11.0
DP,,42,0.42,-13.0,98.1,11.0,-9.0,96.0,12.0
DP,,43,0.43,-13.0,100.2,11.0,-9.0,81.2,11.0
DP,,44,0.44,-12.0,88.4,12.0,-8.0,94.1,12.0
DP,,45,0.45,-12.0,78.5,13.0,-8.0,90.7,12.0
DP,,46,0.46,-12.0,81.9,13.0,-8.0,98.3,13.0
DP,,47,0.47,-11.0,90.1,13.0,-8.0,94.9,13.0
DP,,48,0.48,-11.0,81.9,13.0,-7.0,101.4,13.0
DP,,49,0.49,-10.0,85.3,14.0,-7.0,86.5,13.0
DP,,50,0.5,-10.0,98.5,15.0,-7.0,98.4,15.0
DP,,51,0.51,-9.0,104.3,15.0,-7.0,97.3,14.0
DP,,52,0.52,-9.0,97.6,16.0,-7.0,93.8,16.0
DP,,53,0.53,-9.0,100.6,16.0,-6.0,111.6,16.0
DP,,54,0.54,-8.0,99.3,17.0,-6.0,72.9,16.0
DP,,55,0.55,-8.0,89.4,16.0,-6.0,92.6,17.0
DP,,56,0.56,-7.0,104.8,18.0,-6.0,79.7,17.0
DP,,57,0.57,-7.0,100.3,18.0,-5.0,101.6,17.0
DP,,58,0.58,-7.0,103.3,18.0,-5.0,103.2,19.0
DP,,59,0.59,-6.0,99.4,20.0,-5.0,109.6,19.0
DP,,60,0.6,-6.0,97.5,19.0,-4.0,101.0,21.0
DP,,61,0.61,-6.0,104.3,20.0,-4.0,67.4,20.0
DP,,62,0.62,-5.0,90.2,23.0,-4.0,100.2,22.0
DP,,63,0.63,-5.0,98.6,22.0,-4.0,91.7,21.0
DP,,64,0.64,-5.0,82.9,22.0,-4.0,108.1,24.0
DP,,65,0.65,-4.0,103.2,23.0,-3.0,100.2,25.0
DP,,66,0.66,-4.0,87.5,26.0,-3.0,84.6,25.0
DP,,67,0.67,-4.0,106.0,26.0,-3.0,77.2,25.0
DP,,68,0.68,-4.0,84.2,26.0,-3.0,89.1,28.0
DP,,69,0.69,-3.0,107.3,29.0,-2.0,89.4,29.0
DP,,70,0.7,-3.0,72.9,30.0,-2.0,89.4,29.0
DP,,71,0.71,-3.0,86.2,31.0,-2.0,99.4,32.0
DP,,72,0.72,-2.0,86.3,34.0,-2.0,94.9,32.0
DP,,73,0.73,-2.0,72.5,33.0,-1.0,98.3,35.0
DP,,74,0.74,-2.0,98.9,34.0,-1.0,83.3,35.0
DP,,75,0.75,-2.0,93.2,34.0,-1.0,88.6,37.0
DP,,76,0.76,-1.0,91.1,37.0,-1.0,100.3,39.0
DP,,77,0.77,-1.0,77.1,38.0,0.0,99.5,41.0
DP,,78,0.78,-1.0,98.2,41.0,0.0,66.2,40.0
DP,,79,0.79,-1.0,100.1,40.0,0.0,100.0,41.0
DP,,80,0.8,0.0,90.6,41.0,0.0,98.6,42.0
DP,,81,0.81,0.0,84.9,44.0,0.0,80.4,48.0
DP,,82,0.82,0.0,98.5,47.0,1.0,95.9,46.0
DP,,83,0.83,1.0,78.4,52.0,1.0,68.7,51.0
DP,,84,0.84,1.0,78.4,50.0,1.0,96.0,52.0
DP,,85,0.85,1.0,99.7,54.0,1.0,101.7,51.0
DP,,86,0.86,1.0,99.8,55.0,2.0,74.9,56.0
DP,,87,0.87,2.0,96.9,61.0,2.0,94.9,56.0
DP,,88,0.88,2.0,97.4,60.0,2.0,100.1,62.0
DP,,89,0.89,2.0,98.9,60.0,3.0,82.0,63.0
DP,,90,0.9,3.0,84.2,67.0,3.0,93.7,63.0
DP,,91,0.91,3.0,84.4,71.0,3.0,100.7,66.0
DP,,92,0.92,3.0,98.1,75.0,4.0,96.3,77.0
DP,,93,0.93,4.0,96.8,80.0,4.0,89.8,77.0
DP,,94,0.94,4.0,99.5,79.0,4.0,99.2,75.0
DP,,95,0.95,4.0,87.9,86.0,5.0,91.3,84.0
DP,,96,0.96,5.0,77.0,85.0,5.0,86.2,83.0
DP,,97,0.97,5.0,94.8,86.0,6.0,77.4,87.0
DP,,98,0.98,6.0,93.0,92.0,6.0,98.3,100.0
DP,,99,0.99,6.0,83.8,94.0,6.0,80.8,98.0
DP,,100,1.0,6.0,89.1,100.0,6.0,89.1,100.0
DP21,,0,0.0,-43.0,85.6,3.0,-21.0,81.0,3.0
DP21,,1,0.01,-43.0,85.6,3.0,-21.0,81.0,3.0
DP21,,2,0.02,-43.0,71.1,3.0,-21.0,99.3,3.0
DP21,,3,0.03,-42.0,41.1,3.0,-19.0,106.4,4.0
DP21,,4,0.04,-39.0,71.6,3.0,-17.0,66.1,4.0
DP21,,5,0.05,-36.0,92.6,4.0,-17.0,78.2,4.0
DP21,,6,0.06,-35.0,95.4,4.0,-17.0,69.9,4.0
DP21,,7,0.07,-35.0,91.1,4.0,-18.0,91.4,4.0
DP21,,8,0.08,-35.0,93.1,4.0,-18.0,102.0,4.0
DP21,,9,0.09,-34.0,98.3,4.0,-16.0,85.9,5.0
DP21,,10,0.1,-33.0,64.4,4.0,-16.0,91.3,4.0
DP21,,11,0.11,-31.0,83.6,5.0,-16.0,84.1,5.0
DP21,,12,0.12,-30.0,63.1,5.0,-16.0,96.0,5.0
DP21,,13,0.13,-30.0,76.5,5.0,-16.0,103.9,5.0
DP21,,14,0.14,-29.0,102.2,5.0,-16.0,103.9,5.0
DP21,,15,0.15,-28.0,52.3,5.0,-15.0,109.2,5.0
DP21,,16,0.16,-27.0,85.9,5.0,-14.0,88.1,6.0
DP21,,17,0.17,-26.0,82.5,5.0,-14.0,109.0,6.0
DP21,,18,0.18,-25.0,55.4,6.0,-14.0,103.0,6.0
DP21,,19,0.19,-25.0,103.6,6.0,-15.0,91.4,6.0
DP21,,20,0.2,-25.0,92.5,6.0,-14.0,71.2,6.0
DP21,,21,0.21,-24.0,90.6,7.0,-14.0,78.5,7.0
DP21,,22,0.22,-23.0,85.3,6.0,-14.0,78.5,7.0
DP21,,23,0.23,-22.0,81.1,7.0,-14.0,109.9,7.0
DP21,,24,0.24,-22.0,104.6,7.0,-13.0,92.1,7.0
DP21,,25,0.25,-21.0,91.1,7.0,-13.0,96.5,7.0
DP21,,26,0.26,-21.0,74.4,7.0,-13.0,83.4,7.0
DP21,,27,0.27,-20.0,59.0,7.0,-13.0,92.7,7.0
DP21,,28,0.28,-20.0,75.0,7.0,-12.0,80.2,8.0
DP21,,29,0.29,-19.0,81.7,8.0,-12.0,88.9,8.0
DP21,,30,0.3,-19.0,104.1,8.0,-12.0,102.4,8.0
DP21,,31,0.31,-18.0,100.8,8.0,-11.0,96.8,8.0
DP21,,32,0.32,-18.0,97.7,9.0,-11.0,103.2,9.0
DP21,,33,0.33,-17.0,91.3,9.0,-11.0,95.7,9.0
DP21,,34,0.34,-17.0,67.4,9.0,-11.0,99.6,9.0
DP21,,35,0.35,-16.0,97.8,9.0,-11.0,69.8,9.0
DP21,,36,0.36,-16.0,110.7,9.0,-10.0,93.2,9.0
DP21,,37,0.37,-15.0,82.8,10.0,-10.0,105.9,10.0
DP21,,38,0.38,-15.0,93.6,10.0,-10.0,101.8,10.0
DP21,,39,0.39,-15.0,90.4,10.0,-10.0,97.2,10.0
DP21,,40,0.4,-14.0,69.7,11.0,-9.0,100.2,11.0
DP21,,41,0.41,-14.0,95.6,11.0,-9.0,89.5,11.0
DP21,,42,0.42,-13.0,98.1,11.0,-9.0,96.0,12.0
DP21,,43,0.43,-13.0,100.2,11.0,-9.0,81.2,11.0
DP21,,44,0.44,-12.0,88.4,12.0,-8.0,94.1,12.0
DP21,,45,0.45,-12.0,78.5,13.0,-8.0,90.7,12.0
DP21,,46,0.46,-12.0,81.9,13.0,-8.0,98.3,13.0
DP21,,47,0.47,-11.0,90.1,13.0,-8.0,94.9,13.0
DP21,,48,0.48,-11.0,81.9,13.0,-7.0,101.4,13.0
DP21,,49,0.49,-10.0,85.3,14.0,-7.0,86.5,13.0
DP21,,50,0.5,-10.0,98.5,15.0,-7.0,98.4,15.0
DP21,,51,0.51,-9.0,104.3,15.0,-7.0,97.3,14.0
DP21,,52,0.52,-9.0,97.6,16.0,-7.0,93.8,16.0
DP21,,53,0.53,-9.0,100.6,16.0,-6.0,111.6,16.0
DP21,,54,0.54,-8.0,99.3,17.0,-6.0,72.9,16.0
DP21,,55,0.55,-8.0,89.4,16.0,-6.0,92.6,17.0
DP21,,56,0.56,-7.0,104.8,18.0,-6.0,79.7,17.0
DP21,,57,0.57,-7.0,100.3,18.0,-5.0,101.6,17.0
DP21,,58,0.58,-7.0,103.3,18.0,-5.0,103.2,19.0
DP21,,59,0.59,-6.0,99.4,20.0,-5.0,109.6,19.0
DP21,,60,0.6,-6.0,97.5,19.0,-4.0,101.0,21.0
DP21,,61,0.61,-6.0,104.3,20.0,-4.0,67.4,20.0
DP21,,62,0.62,-5.0,90.2,23.0,-4.0,100.2,22.0
DP21,,63,0.63,-5.0,98.6,22.0,-4.0,91.7,21.0
DP21,,64,0.64,-5.0,82.9,22.0,-4.0,108.1,24.0
DP21,,65,0.65,-4.0,103.2,23.0,-3.0,100.2,25.0
DP21,,66,0.66,-4.0,87.5,26.0,-3.0,84.6,25.0
DP21,,67,0.67,-4.0,106.0,26.0,-3.0,77.2,25.0
DP21,,68,0.68,-4.0,84.2,26.0,-3.0,89.1,28.0
DP21,,69,0.69,-3.0,107.3,29.0,-2.0,89.4,29.0
DP21,,70,0.7,-3.0,72.9,30.0,-2.0,89.4,29.0
DP21,,71,0.71,-3.0,86.2,31.0,-2.0,99.4,32.0
DP21,,72,0.72,-2.0,86.3,34.0,-2.0,94.9,32.0
DP21,,73,0.73,-2.0,72.5,33.0,-1.0,98.3,35.0
DP21,,74,0.74,-2.0,98.9,34.0,-1.0,83.3,35.0
DP21,,75,0.75,-2.0,93.2,34.0,-1.0,88.6,37.0
DP21,,76,0.76,-1.0,91.1,37.0,-1.0,100.3,39.0
DP21,,77,0.77,-1.0,77.1,38.0,0.0,99.5,41.0
DP21,,78,0.78,-1.0,98.2,41.0,0.0,66.2,40.0
DP21,,79,0.79,-1.0,100.1,40.0,0.0,100.0,41.0
DP21,,80,0.8,0.0,90.6,41.0,0.0,98.6,42.0
DP21,,81,0.81,0.0,84.9,44.0,0.0,80.4,48.0
DP21,,82,0.82,0.0,98.5,47.0,1.0,95.9,46.0
DP21,,83,0.83,1.0,78.4,52.0,1.0,68.7,51.0
DP21,,84,0.84,1.0,78.4,50.0,1.0,96.0,52.0
DP21,,85,0.85,1.0,99.7,54.0,1.0,101.7,51.0
DP21,,86,0.86,1.0,99.8,55.0,2.0,74.9,56.0
DP21,,87,0.87,2.0,96.9,61.0,2.0,94.9,56.0
DP21,,88,0.88,2.0,97.4,60.0,2.0,100.1,62.0
DP21,,89,0.89,2.0,98.9,60.0,3.0,82.0,63.0
DP21,,90,0.9,3.0,84.2,67.0,3.0,93.7,63.0
DP21,,91,0.91,3.0,84.4,71.0,3.0,100.7,66.0
DP21,,92,0.92,3.0,98.1,75.0,4.0,96.3,77.0
DP21,,93,0.93,4.0,96.8,80.0,4.0,89.8,77.0
DP21,,94,0.94,4.0,99.5,79.0,4.0,99.2,75.0
DP21,,95,0.95,4.0,87.9,86.0,5.0,91.3,84.0
DP21,,96,0.96,5.0,77.0,85.0,5.0,86.2,83.0
DP21,,97,0.97,5.0,94.8,86.0,6.0,77.4,87.0
DP21,,98,0.98,6.0,93.0,92.0,6.0,98.3,100.0
DP21,,99,0.99,6.0,83.8,94.0,6.0,80.8,98.0
DP21,,100,1.0,6.0,89.1,100.0,6.0,89.1,100.0
DP31,,0,0.0,-43.0,85.6,3.0,-21.0,81.0,3.0
DP31,,1,0.01,-43.0,85.6,3.0,-21.0,81.0,3.0
DP31,,2,0.02,-43.0,71.1,3.0,-21.0,99.3,3.0
DP31,,3,0.03,-42.0,41.1,3.0,-19.0,106.4,4.0
DP31,,4,0.04,-39.0,71.6,3.0,-17.0,66.1,4.0
DP31,,5,0.05,-36.0,92.6,4.0,-17.0,78.2,4.0
DP31,,6,0.06,-35.0,95.4,4.0,-17.0,69.9,4.0
DP31,,7,0.07,-35.0,91.1,4.0,-18.0,91.4,4.0
DP31,,8,0.08,-35.0,93.1,4.0,-18.0,102.0,4.0
DP31,,9,0.09,-34.0,98.3,4.0,-16.0,85.9,5.0
DP31,,10,0.1,-33.0,64.4,4.0,-16.0,91.3,4.0
DP31,,11,0.11,-31.0,83.6,5.0,-16.0,84.1,5.0
DP31,,12,0.12,-30.0,63.1,5.0,-16.0,96.0,5.0
DP31,,13,0.13,-30.0,76.5,5.0,-16.0,103.9,5.0
DP31,,14,0.14,-29.0,102.2,5.0,-16.0,103.9,5.0
DP31,,15,0.15,-28.0,52.3,5.0,-15.0,109.2,5.0
DP31,,16,0.16,-27.0,85.9,5.0,-14.0,88.1,6.0
DP31,,17,0.17,-26.0,82.5,5.0,-14.0,109.0,6.0
DP31,,18,0.18,-25.0,55.4,6.0,-14.0,103.0,6.0
DP31,,19,0.19,-25.0,103.6,6.0,-15.0,91.4,6.0
DP31,,20,0.2,-25.0,92.5,6.0,-14.0,71.2,6.0
DP31,,21,0.21,-24.0,90.6,7.0,-14.0,78.5,7.0
DP31,,22,0.22,-23.0,85.3,6.0,-14.0,78.5,7.0
DP31,,23,0.23,-22.0,81.1,7.0,-14.0,109.9,7.0
DP31,,24,0.24,-22.0,104.6,7.0,-13.0,92.1,7.0
DP31,,25,0.25,-21.0,91.1,7.0,-13.0,96.5,7.0
DP31,,26,0.26,-21.0,74.4,7.0,-13.0,83.4,7.0
DP31,,27,0.27,-20.0,59.0,7.0,-13.0,92.7,7.0
DP31,,28,0.28,-20.0,75.0,7.0,-12.0,80.2,8.0
DP31,,29,0.29,-19.0,81.7,8.0,-12.0,88.9,8.0
DP31,,30,0.3,-19.0,104.1,8.0,-12.0,102.4,8.0
DP31,,31,0.31,-18.0,100.8,8.0,-11.0,96.8,8.0
DP31,,32,0.32,-18.0,97.7,9.0,-11.0,103.2,9.0
DP31,,33,0.33,-17.0,91.3,9.0,-11.0,95.7,9.0
DP31,,34,0.34,-17.0,67.4,9.0,-11.0,99.6,9.0
DP31,,35,0.35,-16.0,97.8,9.0,-11.0,69.8,9.0
DP31,,36,0.36,-16.0,110.7,9.0,-10.0,93.2,9.0
DP31,,37,0.37,-15.0,82.8,10.0,-10.0,105.9,10.0
DP31,,38,0.38,-15.0,93.6,10.0,-10.0,101.8,10.0
DP31,,39,0.39,-15.0,90.4,10.0,-10.0,97.2,10.0
DP31,,40,0.4,-14.0,69.7,11.0,-9.0,100.2,11.0
DP31,,41,0.41,-14.0,95.6,11.0,-9.0,89.5,11.0
DP31,,42,0.42,-13.0,98.1,11.0,-9.0,96.0,12.0
DP31,,43,0.43,-13.0,100.2,11.0,-9.0,81.2,11.0
DP31,,44,0.44,-12.0,88.4,12.0,-8.0,94.1,12.0
DP31,,45,0.45,-12.0,78.5,13.0,-8.0,90.7,12.0
DP31,,46,0.46,-12.0,81.9,13.0,-8.0,98.3,13.0
DP31,,47,0.47,-11.0,90.1,13.0,-8.0,94.9,13.0
DP31,,48,0.48,-11.0,81.9,13.0,-7.0,101.4,13.0
DP31,,49,0.49,-10.0,85.3,14.0,-7.0,86.5,13.0
DP31,,50,0.5,-10.0,98.5,15.0,-7.0,98.4,15.0
DP31,,51,0.51,-9.0,104.3,15.0,-7.0,97.3,14.0
DP31,,52,0.52,-9.0,97.6,16.0,-7.0,93.8,16.0
DP31,,53,0.53,-9.0,100.6,16.0,-6.0,111.6,16.0
